WDPAID,median,upper,lower
36279,0.237,0.372,0.19
36179,0.293,0.43,0.245
36924,0.404,0.514,0.322
303936,0.262,0.393,0.142
37005,0.388,0.455,0.328
300785,0.205,0.322,0.132
903112,0.371,0.435,0.317
37030,0.384,0.449,0.325
40859,0.324,0.497,0.24
36995,NA,NA,NA
36958,0.401,0.483,0.333
36959,0.405,0.486,0.336
36738,0.251,0.38,0.19
37016,0.327,0.399,0.253
342656,NA,NA,NA
300866,0.405,0.649,0.328
352623,0.485,0.716,0.23
36577,0.184,0.283,0.126
26452,0.319,0.417,0.226
12201,0.227,0.371,0.132
1048,0.234,0.373,0.138
818,0.239,0.405,0.148
124385,0.239,0.405,0.148
36667,0.186,0.236,0.134
36430,0.209,0.337,0.13
36517,0.235,0.312,0.172
36509,0.242,0.353,0.129
36735,0.251,0.38,0.19
36216,0.312,0.49,0.219
36877,0.338,0.51,0.257
29981,0.326,0.429,0.268
36795,0.246,0.349,0.16
342479,0.194,0.241,0.163
36356,0.257,0.369,0.152
36346,0.261,0.451,0.194
36494,0.19,0.288,0.132
36618,0.275,0.417,0.185
40741,0.344,0.499,0.27
28533,0.234,0.441,0.158
36307,0.244,0.318,0.189
36357,0.233,0.346,0.151
36857,0.301,0.414,0.223
36164,0.286,0.475,0.215
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.286,0.45,0.138
26551,0.275,0.429,0.134
36582,0.247,0.348,0.168
20177,0.382,0.62,0.266
7414,0.356,0.623,0.257
317193,0.343,0.611,0.189
40790,0.27,0.397,0.186
40789,0.32,0.463,0.187
40791,0.336,0.496,0.245
36238,0.241,0.434,0.161
36720,0.192,0.28,0.16
36487,0.194,0.282,0.127
36486,0.194,0.282,0.127
36712,0.305,0.494,0.148
36603,0.207,0.252,0.165
36503,0.241,0.369,0.133
313440,0.238,0.472,0.17
36926,0.33,0.445,0.285
26558,0.289,0.369,0.169
29525,0.241,0.344,0.189
36504,0.211,0.302,0.124
36240,0.249,0.431,0.181
36383,0.199,0.235,0.138
36328,0.211,0.254,0.181
36894,0.376,0.501,0.279
36187,0.25,0.302,0.214
300789,0.262,0.369,0.176
1332,0.192,0.271,0.101
36534,0.194,0.277,0.102
300795,0.3,0.405,0.2
36261,0.236,0.368,0.179
29455,0.245,0.381,0.193
36297,0.25,0.3,0.192
36445,0.197,0.41,0.148
36472,0.18,0.229,0.14
40876,0.325,0.495,0.195
36213,0.272,0.441,0.185
36571,0.149,0.22,0.11
313423,0.255,0.385,0.159
26559,0.271,0.354,0.158
36454,0.182,0.355,0.128
36210,0.363,0.561,0.249
352616,0.477,0.733,0.215
40844,0.306,0.467,0.229
36214,0.272,0.441,0.185
300885,0.384,0.623,0.29
641,0.231,0.347,0.183
300941,0.479,0.655,0.339
36531,0.175,0.208,0.149
36532,0.173,0.219,0.139
36183,0.24,0.325,0.21
36597,0.268,0.396,0.181
36423,0.188,0.228,0.157
300781,0.242,0.365,0.175
36469,0.211,0.326,0.122
36520,0.261,0.32,0.168
36392,0.198,0.236,0.158
36171,0.311,0.457,0.237
303935,0.262,0.393,0.142
36416,0.192,0.234,0.161
36714,0.186,0.258,0.133
36690,0.321,0.487,0.175
36612,0.289,0.436,0.189
36570,0.226,0.328,0.152
36353,0.25,0.401,0.145
36637,0.286,0.419,0.21
29634,0.378,0.588,0.274
36691,0.314,0.478,0.169
555512170,0.299,0.439,0.218
