WDPAID,median,upper,lower
36279,0.125,0.191,0.093
36179,0.16,0.228,0.129
36924,0.218,0.323,0.166
303936,0.102,0.21,0.08
37005,0.168,0.247,0.144
300785,0.151,0.177,0.124
903112,0.15,0.198,0.131
37030,0.153,0.21,0.133
40859,0.176,0.242,0.145
36995,NA,NA,NA
36958,0.18,0.281,0.155
36959,0.19,0.294,0.158
36738,0.13,0.265,0.093
37016,0.157,0.24,0.136
342656,NA,NA,NA
300866,0.298,0.386,0.238
352623,0.307,0.528,0.175
36577,0.12,0.209,0.092
26452,0.166,0.228,0.139
12201,0.101,0.185,0.079
1048,0.105,0.205,0.083
818,0.106,0.227,0.083
124385,0.106,0.227,0.083
36667,0.147,0.191,0.11
36430,0.103,0.183,0.081
36517,0.143,0.23,0.112
36509,0.108,0.205,0.086
36735,0.13,0.265,0.093
36216,0.132,0.309,0.086
36877,0.229,0.39,0.176
29981,0.212,0.313,0.17
36795,0.156,0.194,0.122
342479,0.139,0.213,0.105
36356,0.114,0.21,0.087
36346,0.132,0.291,0.111
36494,0.114,0.156,0.086
36618,0.137,0.28,0.09
40741,0.172,0.252,0.133
28533,0.124,0.269,0.102
36307,0.146,0.195,0.078
36357,0.132,0.211,0.103
36857,0.163,0.216,0.142
36164,0.155,0.277,0.13
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.139,0.26,0.104
26551,0.131,0.245,0.102
36582,0.125,0.273,0.084
20177,0.223,0.385,0.181
7414,0.207,0.377,0.172
317193,0.162,0.22,0.118
40790,0.174,0.243,0.14
40789,0.174,0.228,0.154
40791,0.212,0.318,0.182
36238,0.109,0.244,0.075
36720,0.159,0.223,0.133
36487,0.114,0.193,0.083
36486,0.114,0.193,0.083
36712,0.183,0.275,0.141
36603,0.145,0.232,0.105
36503,0.102,0.204,0.082
313440,0.123,0.257,0.099
36926,0.193,0.303,0.167
26558,0.172,0.352,0.136
29525,0.172,0.243,0.146
36504,0.102,0.18,0.079
36240,0.127,0.181,0.096
36383,0.14,0.175,0.108
36328,0.141,0.184,0.114
36894,0.234,0.354,0.187
36187,0.135,0.173,0.104
300789,0.159,0.278,0.127
1332,0.109,0.218,0.086
36534,0.109,0.217,0.086
300795,0.179,0.341,0.146
36261,0.123,0.184,0.094
29455,0.203,0.27,0.178
36297,0.144,0.203,0.093
36445,0.111,0.167,0.085
36472,0.113,0.168,0.085
40876,0.196,0.278,0.164
36213,0.12,0.264,0.077
36571,0.105,0.174,0.074
313423,0.134,0.237,0.106
26559,0.166,0.337,0.139
36454,0.116,0.173,0.088
36210,0.147,0.349,0.098
352616,0.315,0.519,0.166
40844,0.181,0.265,0.146
36214,0.12,0.264,0.077
300885,0.241,0.321,0.195
641,0.139,0.186,0.111
300941,0.217,0.365,0.143
36531,0.131,0.173,0.095
36532,0.11,0.17,0.083
36183,0.124,0.169,0.098
36597,0.137,0.261,0.086
36423,0.139,0.183,0.102
300781,0.161,0.267,0.131
36469,0.119,0.225,0.095
36520,0.165,0.24,0.125
36392,0.143,0.196,0.107
36171,0.179,0.274,0.147
303935,0.102,0.21,0.08
36416,0.139,0.166,0.104
36714,0.129,0.248,0.105
36690,0.179,0.299,0.137
36612,0.162,0.239,0.124
36570,0.114,0.232,0.079
36353,0.12,0.213,0.09
36637,0.136,0.247,0.101
29634,0.198,0.292,0.125
36691,0.166,0.286,0.13
555512170,0.167,0.228,0.137
