WDPAID,median,upper,lower
36789,0.18,0.291,0.105
29526,0.366,0.522,0.202
36974,0.317,0.425,0.203
36968,0.435,0.615,0.261
29505,0.33,0.575,0.136
36930,0.318,0.486,0.188
36931,0.318,0.486,0.188
36182,0.273,0.397,0.147
36784,0.18,0.291,0.105
36826,0.35,0.508,0.214
36802,0.273,0.565,0.099
36803,0.273,0.565,0.099
36790,0.248,0.406,0.092
36997,0.441,0.563,0.266
36923,0.38,0.575,0.216
36955,0.407,0.561,0.245
300899,0.466,0.653,0.31
36928,0.341,0.526,0.199
36581,0.324,0.468,0.153
36320,0.32,0.458,0.231
36506,0.262,0.451,0.094
36653,0.252,0.396,0.13
36246,0.307,0.459,0.202
36713,0.423,0.727,0.247
36432,0.261,0.396,0.166
36492,0.237,0.361,0.116
36444,0.297,0.447,0.165
300737,0.324,0.436,0.195
36386,0.303,0.39,0.141
36513,0.394,0.525,0.163
36482,0.245,0.399,0.118
36413,0.332,0.461,0.212
40841,0.442,0.601,0.172
36459,0.261,0.332,0.194
40679,0.483,0.671,0.309
36542,0.412,0.532,0.14
36426,0.312,0.446,0.227
36248,0.279,0.376,0.157
303955,0.483,0.671,0.309
40762,0.417,0.616,0.28
300913,0.416,0.645,0.189
36648,0.242,0.395,0.115
26509,0.425,0.665,0.252
36391,0.276,0.358,0.135
29428,0.183,0.375,0.095
26510,0.398,0.641,0.148
36624,0.304,0.404,0.199
36193,0.319,0.398,0.217
1049,0.237,0.456,0.109
37151,0.33,0.495,0.16
40783,0.417,0.628,0.292
36190,0.357,0.5,0.189
36682,0.301,0.466,0.133
36664,0.252,0.428,0.106
36491,0.237,0.361,0.116
36615,0.267,0.373,0.16
36646,0.242,0.395,0.115
36564,0.328,0.435,0.136
36313,0.382,0.497,0.253
36314,0.382,0.497,0.253
36174,0.226,0.311,0.144
819,0.234,0.427,0.117
40803,0.409,0.599,0.281
36764,0.285,0.525,0.096
36368,0.189,0.293,0.127
36909,0.434,0.528,0.178
36565,0.328,0.435,0.136
36892,0.405,0.598,0.255
29397,0.218,0.339,0.133
26460,0.412,0.602,0.239
29385,0.176,0.347,0.124
5152,0.478,0.736,0.277
36245,0.286,0.388,0.175
313435,0.235,0.504,0.087
29330,NA,NA,NA
36488,0.237,0.361,0.116
36694,0.232,0.383,0.106
36693,0.245,0.399,0.118
37023,0.459,0.598,0.308
36211,0.27,0.496,0.153
36623,0.414,0.623,0.251
300870,0.391,0.485,0.145
11596,0.419,0.747,0.225
36710,0.417,0.73,0.232
29372,0.209,0.363,0.125
303925,0.494,0.735,0.265
29972,0.455,0.667,0.269
300814,0.466,0.769,0.319
36759,0.42,0.55,0.17
7874,0.352,0.61,0.207
36505,0.237,0.361,0.116
36292,0.374,0.547,0.122
36722,0.409,0.688,0.258
303942,0.348,0.655,0.136
5180,0.413,0.676,0.228
303951,0.328,0.515,0.149
36325,0.195,0.317,0.122
28572,0.301,0.548,0.127
300762,0.367,0.499,0.154
36295,0.369,0.539,0.121
303939,0.214,0.414,0.091
303945,0.336,0.516,0.176
36167,0.206,0.408,0.114
28524,0.217,0.5,0.092
36396,0.255,0.357,0.163
36706,0.205,0.326,0.109
36640,0.376,0.546,0.19
36236,0.298,0.409,0.173
36760,0.362,0.528,0.155
36642,0.376,0.546,0.19
36728,0.436,0.827,0.188
300720,0.326,0.556,0.149
303923,0.463,0.69,0.252
11597,0.226,0.3,0.169
300919,0.565,0.778,0.38
36566,0.329,0.445,0.153
36257,0.325,0.442,0.233
36896,0.435,0.646,0.238
36289,0.39,0.523,0.18
36280,0.323,0.436,0.233
300931,0.567,0.778,0.381
36343,0.195,0.46,0.077
36311,0.381,0.518,0.196
36262,0.322,0.441,0.233
36173,0.29,0.387,0.206
36732,0.316,0.53,0.137
37152,0.353,0.474,0.13
2325,0.244,0.562,0.111
36232,0.245,0.418,0.137
2339,0.325,0.533,0.118
36443,0.292,0.4,0.158
5157,0.453,0.738,0.308
29333,NA,NA,NA
352614,0.519,0.938,0.131
352621,0.543,0.858,0.172
352650,0.453,0.603,0.22
2289,0.468,0.697,0.279
36205,0.264,0.382,0.151
555555549,0.274,0.44,0.176
29623,0.18,0.33,0.109
37153,0.367,0.499,0.154
36470,0.168,0.295,0.094
29567,0.444,0.549,0.16
36523,0.244,0.338,0.14
36474,0.223,0.349,0.111
300810,0.231,0.338,0.144
36680,0.252,0.396,0.13
36679,0.317,0.46,0.147
26511,0.424,0.666,0.252
300838,0.408,0.637,0.261
29600,0.376,0.5,0.144
7516,0.257,0.493,0.107
29546,0.254,0.469,0.106
36389,0.209,0.296,0.126
36466,0.265,0.487,0.112
36378,0.173,0.276,0.107
62087,0.173,0.276,0.107
36657,0.247,0.385,0.126
1543,0.46,0.729,0.267
300963,NA,NA,NA
36698,0.291,0.504,0.106
40680,0.401,0.581,0.28
36247,0.308,0.452,0.229
36453,0.285,0.407,0.17
36553,0.172,0.306,0.093
36451,0.283,0.478,0.145
2324,0.259,0.755,0.083
313442,0.249,0.488,0.106
29478,0.209,0.363,0.125
29377,0.209,0.363,0.125
67987,NA,NA,NA
36568,0.348,0.538,0.195
300754,0.177,0.36,0.099
29396,0.201,0.361,0.099
36304,0.351,0.499,0.203
300826,0.476,0.765,0.311
300735,0.31,0.464,0.127
37156,0.367,0.499,0.154
28547,0.254,0.461,0.14
28574,0.313,0.55,0.117
29442,0.249,0.442,0.117
29443,0.218,0.356,0.136
317195,0.294,0.617,0.082
3226,0.27,0.53,0.139
26513,0.478,0.736,0.249
26516,0.478,0.736,0.249
36757,0.353,0.517,0.173
36593,0.379,0.561,0.203
37154,0.424,0.666,0.252
555512166,0.403,0.615,0.281
300867,0.361,0.591,0.215
300910,0.533,0.746,0.398
40734,0.386,0.555,0.222
33145,0.484,0.707,0.328
26573,0.408,0.616,0.251
29570,0.487,0.671,0.286
313427,0.313,0.55,0.117
36600,0.36,0.563,0.166
36590,0.339,0.506,0.137
36589,0.395,0.604,0.235
36264,0.332,0.389,0.224
36331,0.319,0.463,0.173
36212,0.27,0.496,0.153
36641,0.376,0.546,0.19
26522,0.221,0.387,0.096
35161,0.243,0.422,0.114
26574,0.4,0.596,0.247
26446,0.341,0.49,0.162
36511,0.245,0.399,0.118
36533,0.242,0.318,0.166
342475,0.286,0.401,0.163
36327,0.357,0.5,0.189
36748,0.403,0.595,0.23
36725,0.428,0.792,0.253
36741,0.373,0.533,0.205
36742,0.372,0.548,0.211
36749,0.403,0.595,0.23
36747,0.403,0.595,0.23
36723,0.411,0.713,0.255
36724,0.427,0.79,0.253
36739,0.373,0.533,0.205
36745,0.419,0.763,0.246
36734,0.367,0.521,0.185
36737,0.367,0.521,0.185
36548,0.224,0.332,0.142
36907,0.348,0.434,0.123
36394,0.255,0.357,0.163
36540,0.217,0.296,0.136
36672,0.253,0.453,0.108
10733,0.278,0.575,0.17
36765,0.382,0.589,0.139
36650,0.242,0.395,0.115
36595,0.33,0.486,0.136
36227,0.286,0.42,0.207
36592,0.357,0.512,0.143
5156,0.179,0.339,0.113
36777,0.357,0.512,0.143
300710,0.173,0.322,0.108
342480,0.431,0.713,0.222
36587,0.273,0.473,0.144
40776,0.342,0.569,0.123
36364,0.224,0.342,0.139
36350,0.251,0.505,0.159
36502,0.277,0.521,0.105
40804,0.409,0.599,0.281
36539,0.197,0.285,0.128
36222,0.291,0.441,0.134
36555,0.375,0.626,0.212
68788,0.36,0.524,0.124
36402,0.331,0.446,0.183
6953,0.201,0.358,0.091
29445,0.257,0.442,0.127
33005,0.37,0.619,0.205
5158,0.363,0.612,0.199
67823,0.233,0.484,0.114
67822,0.314,0.498,0.193
902738,0.39,0.581,0.225
902739,0.105,0.204,0.059
902740,0.077,0.162,0.028
6951,0.279,0.516,0.127
28553,0.252,0.524,0.108
36559,0.202,0.441,0.105
303959,0.384,0.563,0.203
30017,0.253,0.484,0.169
36695,0.294,0.471,0.142
36740,0.373,0.533,0.205
300793,0.303,0.456,0.091
36776,0.33,0.486,0.136
29806,NA,NA,NA
33048,0.233,0.452,0.136
36792,0.212,0.389,0.118
36701,0.184,0.299,0.091
29488,0.348,0.707,0.196
29556,0.442,0.693,0.207
36450,0.283,0.478,0.145
903113,0.239,0.407,0.137
555542457,0.35,0.58,0.17
555547987,NA,1,1
29986,NA,NA,NA
26564,0.366,0.489,0.147
7860,0.319,0.404,0.132
36512,0.349,0.463,0.165
555547526,0.466,0.709,0.313
36696,0.351,0.549,0.176
36683,0.339,0.502,0.134
869,0.27,0.533,0.133
36806,0.355,0.672,0.237
36687,0.418,0.674,0.227
300753,0.153,0.308,0.094
29357,0.249,0.442,0.117
26627,NA,NA,NA
36165,0.165,0.404,0.079
36480,0.22,0.343,0.105
36462,0.214,0.331,0.13
29586,0.278,0.466,0.137
36552,0.177,0.316,0.083
36490,0.237,0.361,0.116
37155,0.459,0.717,0.294
36447,0.271,0.435,0.159
36541,0.412,0.532,0.14
352624,0.554,0.872,0.15
36835,0.21,0.369,0.114
36407,0.332,0.461,0.212
29461,0.368,0.62,0.239
300800,0.445,0.566,0.167
28564,0.265,0.479,0.143
33007,0.445,0.693,0.235
36464,0.277,0.521,0.105
29968,0.291,0.511,0.142
8517,0.29,0.508,0.14
300759,0.229,0.466,0.104
300743,0.278,0.466,0.137
352613,0.498,0.938,0.111
37018,0.371,0.522,0.245
37028,NA,NA,NA
903108,0.354,0.522,0.151
37031,NA,NA,NA
29506,0.434,0.655,0.264
36656,0.252,0.396,0.13
36655,0.252,0.396,0.13
36223,0.271,0.435,0.159
36636,0.376,0.546,0.19
36408,0.332,0.461,0.212
36191,0.386,0.517,0.177
9265,0.317,0.563,0.115
29552,0.354,0.583,0.212
36457,0.271,0.435,0.159
36254,0.32,0.458,0.231
36676,0.367,0.521,0.185
36551,0.282,0.434,0.133
36719,0.217,0.329,0.118
36903,0.323,0.423,0.133
36260,0.322,0.441,0.233
36286,0.325,0.442,0.233
36284,0.325,0.442,0.233
36635,0.374,0.548,0.195
36398,0.36,0.538,0.2
36390,0.276,0.358,0.135
36471,0.174,0.284,0.109
29459,0.416,0.642,0.223
36871,0.47,0.723,0.326
36419,0.286,0.401,0.163
29982,0.35,0.529,0.228
36434,0.218,0.347,0.097
36339,0.171,0.448,0.062
40806,0.409,0.599,0.281
40839,0.429,0.569,0.171
36965,0.419,0.598,0.249
642,0.229,0.462,0.062
555556064,0.236,0.554,0.089
555556051,0.237,0.578,0.088
5166,0.24,0.359,0.158
36560,0.2,0.397,0.096
36561,0.267,0.407,0.121
29542,0.538,0.746,0.406
36557,0.323,0.518,0.191
40777,0.342,0.569,0.123
342662,0.305,0.637,0.102
36169,0.233,0.396,0.128
40816,0.522,0.708,0.36
29498,0.482,0.686,0.348
36323,0.244,0.384,0.147
36627,0.36,0.563,0.166
26447,0.31,0.571,0.1
722,0.439,0.726,0.309
300879,0.523,0.777,0.338
36463,0.277,0.521,0.105
36365,0.186,0.283,0.119
28581,0.233,0.484,0.114
13749,0.314,0.498,0.193
555542456,NA,NA,NA
36441,0.289,0.422,0.164
36317,0.382,0.497,0.253
28576,0.242,0.472,0.119
36376,0.193,0.362,0.131
300932,0.479,0.711,0.297
29066,0.392,0.709,0.236
36300,0.38,0.554,0.126
29545,0.523,0.8,0.323
36283,0.325,0.442,0.233
36203,0.318,0.44,0.242
36460,0.332,0.455,0.192
36298,0.38,0.554,0.126
26524,0.27,0.45,0.111
36217,0.246,0.401,0.134
36911,0.407,0.492,0.168
36186,0.357,0.5,0.189
36915,0.278,0.474,0.149
36882,0.441,0.608,0.262
36883,0.441,0.608,0.262
36888,0.4,0.578,0.242
36917,0.198,0.258,0.155
36916,0.198,0.258,0.155
36874,0.419,0.596,0.233
36897,0.198,0.258,0.155
36876,0.441,0.608,0.262
36884,0.447,0.642,0.3
36890,0.416,0.63,0.289
354002,0.332,0.536,0.171
352631,0.499,0.713,0.186
11599,0.405,0.666,0.229
36800,0.405,0.666,0.229
36255,0.325,0.442,0.233
36220,0.303,0.463,0.158
36500,0.227,0.39,0.109
29460,0.271,0.349,0.17
36605,0.42,0.725,0.227
40851,0.413,0.595,0.285
40866,0.409,0.599,0.281
29384,0.25,0.42,0.091
37159,0.424,0.666,0.252
29388,0.201,0.361,0.099
36895,0.447,0.642,0.3
36334,0.149,0.433,0.059
36449,0.297,0.447,0.165
669,0.319,0.465,0.134
36215,0.245,0.389,0.148
29382,0.25,0.42,0.091
37160,0.32,0.462,0.128
36685,0.261,0.41,0.186
36715,0.231,0.379,0.135
29640,0.678,0.862,0.419
724,0.505,0.736,0.271
723,0.233,0.42,0.115
6956,0.333,0.504,0.149
29503,0.542,0.775,0.339
1295,0.518,0.795,0.355
29067,0.478,0.757,0.329
300824,0.49,0.74,0.329
36852,0.299,0.522,0.12
40758,0.426,0.704,0.263
300738,0.31,0.464,0.127
29524,0.334,0.46,0.192
29331,NA,NA,NA
29353,0.267,0.399,0.165
300955,0.504,0.699,0.265
300829,0.513,0.758,0.362
29617,0.312,0.416,0.109
29470,0.339,0.565,0.155
29468,0.417,0.643,0.27
29412,0.204,0.363,0.109
29618,0.216,0.425,0.11
300897,0.39,0.642,0.243
300853,0.501,0.734,0.349
29487,0.246,0.369,0.18
29614,0.469,0.686,0.316
29472,0.42,0.733,0.262
36221,0.303,0.463,0.158
36266,0.317,0.444,0.242
36319,0.32,0.458,0.231
40817,0.471,0.69,0.324
36628,0.36,0.563,0.166
29410,0.426,0.873,0.205
29415,0.238,0.541,0.115
300782,0.304,0.546,0.141
2293,0.456,0.679,0.275
300948,0.401,0.576,0.155
36281,0.325,0.442,0.233
36518,0.394,0.525,0.163
313428,0.254,0.505,0.104
36437,0.211,0.367,0.083
28550,0.177,0.477,0.089
313441,0.212,0.425,0.097
36630,0.392,0.638,0.219
36700,0.246,0.434,0.086
26525,0.214,0.414,0.091
300809,0.418,0.531,0.138
36707,0.255,0.354,0.159
36393,0.39,0.523,0.179
342477,0.252,0.338,0.127
26448,0.333,0.558,0.137
37164,0.304,0.493,0.125
303938,0.348,0.655,0.136
28555,0.227,0.405,0.121
5178,0.29,0.522,0.117
300872,0.547,0.768,0.422
40831,NA,NA,NA
555556050,0.239,0.533,0.099
555556063,0.228,0.526,0.095
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.238,0.451,0.119
36206,0.208,0.43,0.09
300964,NA,NA,NA
36904,0.323,0.423,0.133
36467,0.202,0.349,0.09
29509,0.401,0.576,0.155
36910,0.434,0.528,0.178
317286,0.198,0.359,0.102
28565,0.261,0.477,0.123
300947,0.311,0.551,0.167
29635,0.422,0.665,0.273
555556059,0.241,0.452,0.108
555556055,0.234,0.445,0.108
20175,0.518,0.795,0.355
36668,0.253,0.453,0.108
29973,0.406,0.6,0.243
36677,0.301,0.457,0.135
5173,0.426,0.57,0.161
36663,0.256,0.421,0.107
36951,0.396,0.545,0.251
2580,0.532,0.753,0.282
865,0.532,0.753,0.282
28557,0.196,0.492,0.103
29637,0.504,0.699,0.265
109037,0.367,0.566,0.177
2290,0.367,0.566,0.177
300930,0.466,0.658,0.314
36954,0.396,0.545,0.251
40784,0.417,0.628,0.292
36963,0.454,0.608,0.275
40852,0.409,0.574,0.197
40682,0.413,0.595,0.285
29448,0.263,0.463,0.133
40889,0.401,0.608,0.24
40787,0.4,0.596,0.247
36166,0.203,0.368,0.1
40785,0.412,0.62,0.239
40786,0.412,0.62,0.239
28525,0.235,0.502,0.084
40872,0.408,0.621,0.147
40807,0.398,0.588,0.28
36960,0.393,0.544,0.24
26526,0.303,0.488,0.132
300877,0.493,0.754,0.362
36762,0.363,0.527,0.16
36697,0.291,0.504,0.106
40683,0.412,0.592,0.282
37029,0.258,0.39,0.136
36660,0.258,0.422,0.106
36678,0.367,0.521,0.185
36671,0.253,0.453,0.108
29560,0.204,0.425,0.093
40684,0.385,0.597,0.271
300790,0.331,0.529,0.136
300961,NA,NA,NA
902741,0.581,0.973,0.084
36808,0.329,0.574,0.176
37013,0.33,0.472,0.198
36986,0.305,0.488,0.174
37033,0.355,0.47,0.2
36744,0.403,0.595,0.23
37015,0.394,0.538,0.262
37020,0.459,0.598,0.308
26453,0.558,0.809,0.375
40808,0.399,0.58,0.282
303958,0.558,0.809,0.375
303957,0.558,0.809,0.375
29999,NA,NA,NA
40735,0.413,0.595,0.285
40685,0.438,0.64,0.311
300775,0.182,0.339,0.113
36804,0.355,0.672,0.237
36878,0.28,0.486,0.108
26514,0.324,0.577,0.169
36758,0.321,0.522,0.142
37038,0.402,0.679,0.238
36786,0.18,0.291,0.105
300921,0.567,0.778,0.381
40778,0.482,0.71,0.317
36791,0.248,0.406,0.092
36827,0.212,0.343,0.115
36950,0.393,0.544,0.24
36880,0.345,0.549,0.141
36829,0.272,0.414,0.172
36831,0.254,0.436,0.174
36830,0.272,0.414,0.172
37019,0.459,0.598,0.308
36991,0.359,0.578,0.271
903110,0.41,0.573,0.265
36939,0.393,0.544,0.24
36961,0.433,0.556,0.26
36999,0.41,0.573,0.265
36946,0.393,0.56,0.24
7838,0.333,0.47,0.175
36978,0.333,0.47,0.175
37036,0.368,0.578,0.214
36767,0.267,0.512,0.103
867,0.247,0.5,0.088
36966,0.435,0.615,0.261
36868,0.28,0.499,0.117
36936,0.44,0.635,0.265
36983,0.349,0.539,0.211
36850,0.271,0.421,0.138
36849,0.271,0.421,0.138
36942,0.385,0.536,0.233
7465,0.267,0.439,0.131
36979,0.267,0.439,0.131
300796,0.395,0.568,0.146
36879,0.345,0.549,0.141
36856,0.28,0.499,0.117
36863,0.341,0.556,0.161
36578,0.253,0.447,0.124
36994,NA,NA,NA
36798,0.24,0.531,0.105
36796,0.24,0.531,0.105
26625,0.236,0.434,0.09
352625,0.528,0.786,0.177
36797,0.24,0.531,0.105
36766,0.21,0.392,0.12
36987,0.254,0.446,0.157
36943,0.341,0.491,0.194
36811,0.376,0.597,0.215
36787,0.18,0.291,0.105
36799,0.174,0.335,0.102
36971,0.305,0.494,0.148
36820,0.292,0.516,0.195
40867,0.482,0.71,0.317
40779,0.475,0.703,0.31
36833,0.355,0.478,0.263
36976,0.327,0.438,0.21
40687,0.401,0.581,0.28
40686,0.41,0.586,0.278
40868,0.4,0.596,0.247
36855,0.297,0.51,0.123
5177,0.403,0.571,0.149
40737,0.558,0.809,0.375
40857,0.416,0.639,0.299
40780,0.343,0.57,0.123
36981,0.353,0.544,0.206
7843,0.315,0.483,0.186
36867,0.315,0.483,0.186
36952,0.396,0.545,0.251
300903,0.466,0.709,0.313
36846,0.281,0.466,0.13
36812,0.372,0.598,0.215
36822,0.342,0.534,0.191
36993,0.356,0.555,0.197
36785,0.248,0.406,0.092
36998,0.454,0.608,0.275
37003,0.311,0.46,0.191
37004,0.41,0.573,0.265
36848,0.271,0.421,0.138
36975,0.327,0.438,0.21
36810,0.399,0.68,0.257
36881,0.345,0.549,0.141
1250,0.225,0.543,0.033
6955,0.29,0.467,0.145
300747,0.261,0.462,0.119
37169,0.347,0.587,0.197
5162,0.461,0.726,0.289
6954,0.202,0.423,0.116
28540,0.296,0.565,0.113
29456,0.339,0.565,0.155
300902,0.465,0.689,0.309
313438,0.224,0.502,0.093
7417,0.286,0.601,0.17
67965,0.482,0.71,0.317
5154,0.482,0.71,0.317
36982,0.353,0.544,0.206
36840,0.364,0.528,0.227
36837,0.35,0.508,0.214
28527,0.241,0.492,0.113
7856,0.421,0.68,0.21
36689,0.449,0.713,0.229
3228,0.269,0.487,0.117
40759,0.442,0.715,0.274
903111,0.411,0.678,0.26
36514,0.399,0.519,0.131
29358,0.17,0.25,0.106
145528,0.419,0.684,0.218
95397,0.322,0.533,0.118
17727,0.218,0.461,0.109
36782,0.421,0.55,0.171
342657,0.43,0.764,0.162
2253,0.306,0.504,0.11
33010,0.243,0.466,0.132
28578,0.294,0.553,0.104
29465,0.263,0.418,0.199
29466,0.319,0.381,0.135
28535,0.284,0.548,0.114
29378,0.301,0.497,0.196
300882,0.496,0.742,0.338
26543,0.335,0.622,0.107
26527,0.213,0.442,0.094
40688,0.393,0.6,0.282
300965,NA,NA,NA
300731,0.172,0.35,0.105
40809,0.409,0.599,0.281
40810,0.401,0.581,0.28
40739,0.427,0.626,0.253
40869,0.409,0.599,0.281
29421,0.281,0.463,0.126
36626,0.36,0.563,0.166
40880,0.374,0.608,0.137
26528,0.231,0.499,0.1
36572,0.296,0.482,0.146
36421,0.286,0.401,0.163
36293,0.369,0.539,0.121
36310,0.381,0.518,0.196
36299,0.38,0.554,0.126
36544,0.324,0.436,0.195
36515,0.324,0.436,0.195
36546,0.224,0.332,0.142
36608,0.332,0.461,0.212
36188,0.357,0.5,0.189
36373,0.189,0.293,0.127
36569,0.269,0.458,0.132
36666,0.224,0.332,0.142
36333,0.169,0.386,0.099
36528,0.244,0.338,0.14
29638,0.266,0.527,0.15
29515,0.534,0.7,0.348
26501,0.325,0.599,0.091
26544,0.333,0.63,0.091
902838,0.379,0.659,0.211
95398,0.46,0.674,0.295
17367,0.274,0.612,0.082
36537,0.195,0.439,0.102
36584,0.357,0.523,0.177
36675,0.446,0.678,0.272
36563,0.202,0.441,0.105
36558,0.202,0.441,0.105
36242,0.231,0.387,0.137
33046,0.43,0.764,0.162
317051,0.233,0.452,0.136
67985,NA,NA,NA
67986,0.212,0.324,0.076
36902,0.211,0.312,0.15
2288,0.462,0.675,0.275
36579,0.271,0.426,0.135
36908,0.43,0.543,0.196
36315,0.382,0.497,0.253
36305,0.38,0.554,0.126
36308,0.38,0.554,0.126
36547,0.223,0.331,0.14
36330,0.298,0.434,0.155
36399,0.348,0.501,0.186
28528,0.217,0.501,0.093
352628,0.543,0.749,0.209
37170,0.329,0.494,0.164
3225,0.263,0.418,0.155
36337,0.149,0.433,0.059
36287,0.315,0.441,0.236
29398,0.172,0.341,0.099
555556054,0.526,0.991,0.048
342672,0.239,0.467,0.134
300750,0.177,0.36,0.099
29395,0.218,0.339,0.133
7870,0.287,0.406,0.165
36455,0.281,0.391,0.178
300719,0.281,0.391,0.178
37002,0.311,0.46,0.191
29620,0.177,0.36,0.099
36312,0.377,0.5,0.229
36658,0.253,0.434,0.106
36341,0.193,0.395,0.087
29632,0.456,0.683,0.316
10732,0.243,0.452,0.099
26450,0.35,0.537,0.208
7409,0.37,0.533,0.143
33149,0.437,0.583,0.279
40873,0.397,0.595,0.129
29596,0.462,0.687,0.278
36702,0.205,0.326,0.109
29629,0.52,0.747,0.375
29530,0.574,0.761,0.448
26458,NA,NA,NA
29454,0.339,0.565,0.155
29527,0.408,0.637,0.261
555558302,0.346,0.605,0.096
36026,0.298,0.639,0.155
303947,0.303,0.451,0.128
29366,0.209,0.363,0.125
300841,0.293,0.395,0.134
29399,0.172,0.341,0.099
36625,0.414,0.623,0.251
5151,0.496,0.692,0.333
36601,0.34,0.474,0.178
36873,0.482,0.752,0.323
36887,0.441,0.608,0.262
36775,0.323,0.484,0.093
300868,0.306,0.447,0.172
36489,0.237,0.361,0.116
36249,0.296,0.397,0.198
36273,0.322,0.442,0.237
36681,0.367,0.521,0.185
36276,0.322,0.441,0.233
36332,0.357,0.5,0.189
555556062,0.299,0.572,0.126
29337,0.162,0.252,0.09
29547,0.325,0.527,0.129
29426,0.217,0.409,0.135
352633,0.502,0.679,0.195
29985,0.463,0.69,0.252
3229,0.292,0.53,0.152
5165,0.233,0.465,0.114
303949,0.385,0.59,0.228
37172,0.31,0.464,0.127
37173,0.232,0.458,0.112
300767,0.367,0.499,0.154
26546,0.236,0.499,0.101
26547,0.231,0.499,0.1
28556,0.236,0.455,0.109
67824,0.234,0.487,0.126
28541,0.213,0.448,0.1
352609,0.54,0.919,0.119
36780,0.245,0.468,0.077
29437,0.275,0.438,0.148
36756,0.362,0.528,0.155
352607,0.531,0.867,0.135
29496,0.443,0.655,0.268
36891,0.398,0.73,0.206
28529,0.241,0.511,0.1
37176,0.152,0.393,0.083
29423,0.224,0.481,0.155
300727,0.181,0.328,0.105
300842,0.443,0.704,0.215
28566,0.217,0.501,0.093
29349,0.132,0.25,0.053
313425,0.274,0.527,0.104
3213,0.224,0.506,0.078
40870,0.392,0.584,0.25
36866,0.274,0.444,0.149
40788,0.357,0.552,0.22
317287,0.256,0.392,0.163
29376,0.215,0.368,0.127
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.445,0.688,0.314
40760,0.509,0.708,0.33
303961,0.407,0.588,0.227
40818,0.426,0.631,0.289
40820,0.403,0.643,0.287
29566,0.449,0.572,0.172
40821,0.482,0.686,0.348
342660,0.498,0.727,0.215
36529,0.313,0.445,0.162
36893,0.397,0.535,0.224
40740,0.407,0.578,0.232
40690,0.413,0.595,0.285
36168,0.207,0.433,0.11
36771,0.333,0.552,0.105
300914,0.474,0.71,0.311
303924,0.463,0.69,0.252
342470,0.133,0.297,0.037
29438,0.295,0.485,0.152
5003,0.363,0.572,0.201
721,0.359,0.572,0.199
40875,0.398,0.667,0.185
40874,0.401,0.683,0.201
36898,0.208,0.373,0.115
36524,0.244,0.338,0.14
555556060,0.224,0.554,0.082
8516,0.384,0.57,0.233
2331,0.175,0.488,0.093
903024,0.367,0.566,0.177
555547524,0.367,0.566,0.177
36388,0.281,0.354,0.146
29451,0.176,0.347,0.124
303946,0.336,0.517,0.175
62085,NA,NA,NA
300845,0.478,0.735,0.32
40842,0.423,0.632,0.288
40822,0.425,0.645,0.282
40843,0.415,0.544,0.169
303962,0.413,0.608,0.269
40764,0.409,0.607,0.269
40823,0.409,0.611,0.266
40824,0.409,0.611,0.266
40825,0.409,0.611,0.266
300946,0.442,0.601,0.172
26530,0.213,0.442,0.094
36180,0.263,0.392,0.144
36256,0.325,0.442,0.233
36519,0.394,0.525,0.163
37001,0.291,0.428,0.172
39873,0.291,0.428,0.172
33018,0.322,0.475,0.152
33019,0.322,0.475,0.152
37179,0.473,0.754,0.336
37180,0.152,0.338,0.081
29631,0.476,0.693,0.334
29613,0.457,0.68,0.272
28543,0.238,0.487,0.116
36576,0.219,0.491,0.114
300874,0.547,0.768,0.422
37181,0.443,0.684,0.303
37182,0.46,0.674,0.295
29450,0.25,0.42,0.091
29572,0.383,0.647,0.253
555556053,0.172,0.279,0.099
29628,0.159,0.343,0.094
29619,0.177,0.36,0.099
555556052,0.396,0.999,0.154
29386,0.176,0.347,0.124
300748,0.177,0.36,0.099
40765,0.412,0.608,0.268
28554,0.234,0.496,0.08
28530,0.235,0.502,0.084
10741,0.521,0.798,0.323
26515,0.428,0.678,0.179
2341,0.46,0.674,0.295
29407,0.245,0.557,0.118
36495,0.262,0.354,0.157
8515,0.323,0.544,0.156
40858,0.445,0.688,0.314
28531,0.217,0.501,0.093
300876,0.473,0.706,0.297
40855,0.427,0.633,0.289
28548,0.2,0.489,0.073
33020,0.391,0.58,0.159
313422,0.258,0.472,0.121
6952,0.207,0.408,0.101
36290,0.39,0.523,0.18
36384,0.303,0.39,0.141
36366,0.189,0.293,0.127
36329,0.303,0.422,0.152
36634,0.404,0.689,0.247
28544,0.238,0.48,0.119
36733,0.252,0.396,0.13
36753,0.376,0.546,0.19
36479,0.234,0.463,0.091
26531,0.221,0.387,0.096
36259,0.322,0.441,0.233
36385,0.324,0.433,0.173
28558,0.197,0.503,0.096
36596,0.357,0.512,0.143
300798,0.258,0.464,0.11
36941,0.325,0.485,0.187
37022,0.459,0.598,0.308
7846,0.34,0.513,0.185
36940,0.353,0.5,0.2
36933,0.318,0.486,0.188
36889,0.447,0.716,0.305
36937,0.44,0.635,0.265
36870,0.47,0.723,0.326
36996,0.254,0.446,0.157
36864,0.285,0.455,0.151
37024,0.459,0.598,0.308
36252,0.32,0.458,0.231
37017,0.394,0.538,0.262
36967,0.435,0.615,0.261
37006,0.454,0.578,0.292
36956,0.435,0.615,0.261
37007,0.418,0.551,0.253
