WDPAID,median,upper,lower
36279,0.178,0.299,0.134
36179,0.21,0.363,0.152
36924,0.355,0.471,0.243
303936,0.182,0.341,0.116
37005,0.267,0.342,0.212
300785,0.22,0.346,0.154
903112,0.215,0.284,0.184
37030,0.223,0.291,0.188
40859,0.296,0.461,0.24
36995,NA,NA,NA
36958,0.28,0.375,0.217
36959,0.294,0.39,0.217
36738,0.259,0.343,0.174
37016,0.26,0.34,0.201
342656,NA,NA,NA
300866,0.42,0.547,0.336
352623,0.548,0.785,0.269
36577,0.175,0.308,0.137
26452,0.299,0.391,0.221
12201,0.165,0.298,0.112
1048,0.174,0.328,0.116
818,0.167,0.322,0.114
124385,0.167,0.322,0.114
36667,0.192,0.237,0.13
36430,0.159,0.283,0.117
36517,0.21,0.283,0.168
36509,0.184,0.326,0.127
36735,0.259,0.343,0.174
36216,0.259,0.371,0.151
36877,0.369,0.445,0.262
29981,0.316,0.431,0.257
36795,0.231,0.331,0.155
342479,0.189,0.243,0.157
36356,0.223,0.346,0.149
36346,0.193,0.363,0.144
36494,0.15,0.235,0.12
36618,0.261,0.338,0.162
40741,0.282,0.429,0.22
28533,0.176,0.363,0.135
36307,0.194,0.242,0.149
36357,0.214,0.345,0.148
36857,0.293,0.431,0.192
36164,0.227,0.366,0.162
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.256,0.387,0.15
26551,0.242,0.378,0.146
36582,0.216,0.325,0.138
20177,0.394,0.616,0.281
7414,0.376,0.62,0.269
317193,0.286,0.443,0.181
40790,0.274,0.398,0.221
40789,0.335,0.438,0.223
40791,0.341,0.49,0.271
36238,0.202,0.324,0.129
36720,0.2,0.33,0.177
36487,0.158,0.246,0.119
36486,0.158,0.246,0.119
36712,0.312,0.389,0.193
36603,0.202,0.242,0.162
36503,0.174,0.328,0.124
313440,0.175,0.36,0.129
36926,0.313,0.434,0.233
26558,0.285,0.409,0.177
29525,0.265,0.388,0.207
36504,0.157,0.27,0.118
36240,0.194,0.323,0.137
36383,0.176,0.212,0.137
36328,0.18,0.226,0.153
36894,0.368,0.447,0.275
36187,0.175,0.229,0.144
300789,0.238,0.376,0.175
1332,0.187,0.284,0.132
36534,0.191,0.286,0.133
300795,0.281,0.438,0.196
36261,0.181,0.299,0.136
29455,0.258,0.393,0.215
36297,0.19,0.232,0.149
36445,0.168,0.314,0.123
36472,0.152,0.224,0.124
40876,0.331,0.458,0.227
36213,0.221,0.348,0.137
36571,0.144,0.248,0.115
313423,0.213,0.338,0.141
26559,0.269,0.4,0.178
36454,0.163,0.28,0.125
36210,0.294,0.404,0.163
352616,0.538,0.792,0.262
40844,0.259,0.415,0.211
36214,0.221,0.348,0.137
300885,0.37,0.521,0.297
641,0.203,0.283,0.169
300941,0.411,0.559,0.294
36531,0.175,0.209,0.145
36532,0.15,0.223,0.123
36183,0.167,0.237,0.133
36597,0.255,0.348,0.147
36423,0.19,0.228,0.158
300781,0.228,0.381,0.181
36469,0.205,0.322,0.139
36520,0.24,0.292,0.172
36392,0.18,0.238,0.14
36171,0.251,0.372,0.18
303935,0.182,0.341,0.116
36416,0.19,0.224,0.152
36714,0.2,0.306,0.148
36690,0.317,0.395,0.191
36612,0.291,0.373,0.21
36570,0.2,0.311,0.133
36353,0.202,0.375,0.135
36637,0.272,0.362,0.182
29634,0.341,0.479,0.266
36691,0.303,0.383,0.185
555512170,0.273,0.415,0.21
