WDPAID,median,upper,lower
36789,0.19,0.213,0.165
29526,0.226,0.295,0.161
36974,0.239,0.345,0.193
36968,0.305,0.403,0.266
29505,0.182,0.232,0.123
36930,0.266,0.326,0.247
36931,0.266,0.326,0.247
36182,0.19,0.243,0.148
36784,0.19,0.213,0.165
36826,0.244,0.283,0.211
36802,0.15,0.216,0.123
36803,0.15,0.216,0.123
36790,0.191,0.23,0.16
36997,0.324,0.436,0.277
36923,0.3,0.395,0.267
36955,0.284,0.367,0.253
300899,0.216,0.334,0.162
36928,0.26,0.339,0.244
36581,0.111,0.228,0.08
36320,0.185,0.258,0.132
36506,0.136,0.213,0.096
36653,0.116,0.15,0.097
36246,0.15,0.19,0.13
36713,0.184,0.271,0.12
36432,0.145,0.193,0.124
36492,0.135,0.211,0.106
36444,0.134,0.198,0.109
300737,0.158,0.245,0.121
36386,0.172,0.215,0.147
36513,0.192,0.247,0.15
36482,0.107,0.207,0.081
36413,0.164,0.213,0.118
40841,0.196,0.311,0.131
36459,0.123,0.241,0.099
40679,0.261,0.359,0.199
36542,0.194,0.249,0.151
36426,0.155,0.227,0.133
36248,0.147,0.179,0.123
303955,0.261,0.359,0.199
40762,0.214,0.327,0.167
300913,0.205,0.289,0.158
36648,0.115,0.179,0.092
26509,0.186,0.338,0.151
36391,0.176,0.235,0.142
29428,0.152,0.266,0.117
26510,0.127,0.254,0.098
36624,0.176,0.223,0.148
36193,0.193,0.277,0.142
1049,0.127,0.245,0.109
37151,0.142,0.267,0.087
40783,0.2,0.313,0.154
36190,0.202,0.281,0.171
36682,0.133,0.185,0.11
36664,0.11,0.143,0.09
36491,0.135,0.211,0.106
36615,0.14,0.195,0.114
36646,0.115,0.179,0.092
36564,0.113,0.155,0.074
36313,0.192,0.265,0.132
36314,0.192,0.265,0.132
36174,0.225,0.296,0.193
819,0.116,0.213,0.088
40803,0.203,0.301,0.155
36764,0.17,0.23,0.142
36368,0.161,0.203,0.129
36909,0.224,0.267,0.133
36565,0.113,0.155,0.074
36892,0.203,0.281,0.171
29397,0.154,0.259,0.125
26460,0.209,0.296,0.163
29385,0.144,0.189,0.088
5152,0.211,0.309,0.157
36245,0.136,0.176,0.114
313435,0.153,0.308,0.126
29330,NA,NA,NA
36488,0.135,0.211,0.106
36694,0.102,0.17,0.075
36693,0.107,0.207,0.081
37023,0.313,0.427,0.247
36211,0.174,0.417,0.125
36623,0.169,0.233,0.126
300870,0.209,0.249,0.116
11596,0.178,0.262,0.118
36710,0.171,0.252,0.108
29372,0.173,0.269,0.132
303925,0.26,0.374,0.195
29972,0.263,0.38,0.203
300814,0.281,0.385,0.185
36759,0.177,0.32,0.127
7874,0.143,0.194,0.107
36505,0.135,0.211,0.106
36292,0.209,0.252,0.126
36722,0.232,0.318,0.178
303942,0.17,0.261,0.104
5180,0.271,0.397,0.217
303951,0.129,0.262,0.083
36325,0.165,0.199,0.143
28572,0.145,0.236,0.12
300762,0.132,0.275,0.084
36295,0.21,0.246,0.146
303939,0.12,0.212,0.093
303945,0.143,0.262,0.108
36167,0.195,0.354,0.162
28524,0.157,0.327,0.123
36396,0.167,0.212,0.145
36706,0.115,0.156,0.094
36640,0.156,0.241,0.123
36236,0.127,0.188,0.103
36760,0.154,0.254,0.118
36642,0.156,0.241,0.123
36728,0.233,0.351,0.176
300720,0.125,0.202,0.101
303923,0.266,0.366,0.213
11597,0.276,0.308,0.25
300919,0.324,0.41,0.235
36566,0.118,0.152,0.087
36257,0.173,0.263,0.14
36896,0.241,0.298,0.21
36289,0.197,0.271,0.139
36280,0.166,0.258,0.133
300931,0.325,0.412,0.236
36343,0.197,0.382,0.175
36311,0.208,0.27,0.135
36262,0.16,0.241,0.13
36173,0.217,0.264,0.182
36732,0.15,0.213,0.112
37152,0.13,0.268,0.086
2325,0.178,0.24,0.136
36232,0.154,0.269,0.117
2339,0.12,0.223,0.085
36443,0.127,0.179,0.102
5157,0.228,0.365,0.181
29333,NA,NA,NA
352614,0.296,0.51,0.16
352621,0.272,0.496,0.151
352650,0.262,0.404,0.189
2289,0.261,0.375,0.179
36205,0.173,0.248,0.14
555555549,0.201,0.265,0.151
29623,0.156,0.28,0.129
37153,0.132,0.275,0.084
36470,0.106,0.139,0.091
29567,0.172,0.341,0.109
36523,0.143,0.204,0.117
36474,0.111,0.167,0.094
300810,0.163,0.192,0.136
36680,0.116,0.15,0.097
36679,0.123,0.197,0.099
26511,0.187,0.341,0.151
300838,0.199,0.344,0.163
29600,0.164,0.308,0.128
7516,0.134,0.242,0.099
29546,0.156,0.295,0.105
36389,0.148,0.187,0.125
36466,0.116,0.179,0.096
36378,0.142,0.17,0.119
62087,0.142,0.17,0.119
36657,0.113,0.142,0.092
1543,0.229,0.331,0.169
300963,NA,NA,NA
36698,0.113,0.186,0.079
40680,0.225,0.328,0.182
36247,0.153,0.223,0.132
36453,0.124,0.184,0.098
36553,0.125,0.162,0.105
36451,0.131,0.365,0.101
2324,0.192,0.328,0.123
313442,0.132,0.239,0.097
29478,0.173,0.269,0.132
29377,0.173,0.269,0.132
67987,NA,NA,NA
36568,0.145,0.242,0.11
300754,0.156,0.275,0.132
29396,0.143,0.287,0.115
36304,0.194,0.244,0.116
300826,0.287,0.368,0.189
300735,0.13,0.237,0.088
37156,0.132,0.275,0.084
28547,0.121,0.231,0.08
28574,0.147,0.24,0.117
29442,0.162,0.313,0.122
29443,0.157,0.3,0.121
317195,0.185,0.284,0.132
3226,0.122,0.224,0.101
26513,0.203,0.304,0.161
26516,0.203,0.304,0.161
36757,0.161,0.27,0.124
36593,0.157,0.265,0.117
37154,0.187,0.341,0.151
555512166,0.235,0.341,0.163
300867,0.167,0.261,0.116
300910,0.336,0.435,0.252
40734,0.22,0.296,0.177
33145,0.187,0.281,0.131
26573,0.19,0.304,0.156
29570,0.221,0.367,0.155
313427,0.147,0.24,0.117
36600,0.16,0.267,0.118
36590,0.138,0.256,0.097
36589,0.159,0.269,0.121
36264,0.177,0.246,0.141
36331,0.2,0.27,0.17
36212,0.174,0.417,0.125
36641,0.156,0.241,0.123
26522,0.117,0.205,0.095
35161,0.122,0.261,0.09
26574,0.183,0.295,0.146
26446,0.143,0.264,0.095
36511,0.107,0.207,0.081
36533,0.141,0.189,0.118
342475,0.145,0.206,0.12
36327,0.202,0.281,0.171
36748,0.202,0.281,0.146
36725,0.225,0.326,0.192
36741,0.176,0.264,0.133
36742,0.179,0.266,0.134
36749,0.202,0.281,0.146
36747,0.202,0.281,0.146
36723,0.227,0.314,0.181
36724,0.225,0.325,0.192
36739,0.176,0.264,0.133
36745,0.247,0.359,0.201
36734,0.14,0.248,0.108
36737,0.14,0.248,0.108
36548,0.159,0.204,0.125
36907,0.179,0.233,0.116
36394,0.167,0.212,0.145
36540,0.148,0.201,0.121
36672,0.113,0.207,0.096
10733,0.196,0.319,0.149
36765,0.183,0.235,0.149
36650,0.115,0.179,0.092
36595,0.128,0.254,0.087
36227,0.143,0.191,0.113
36592,0.149,0.268,0.107
5156,0.125,0.155,0.107
36777,0.149,0.268,0.107
300710,0.12,0.146,0.104
342480,0.209,0.311,0.169
36587,0.13,0.249,0.096
40776,0.195,0.27,0.159
36364,0.168,0.208,0.14
36350,0.13,0.23,0.105
36502,0.137,0.208,0.109
40804,0.203,0.301,0.155
36539,0.141,0.188,0.118
36222,0.151,0.359,0.11
36555,0.165,0.23,0.124
68788,0.122,0.254,0.091
36402,0.167,0.212,0.133
6953,0.104,0.148,0.076
29445,0.171,0.35,0.132
33005,0.21,0.261,0.179
5158,0.21,0.253,0.178
67823,0.155,0.292,0.129
67822,0.19,0.347,0.144
902738,0.257,0.39,0.196
902739,0.191,0.228,0.126
902740,0.227,0.314,0.18
6951,0.114,0.202,0.086
28553,0.148,0.289,0.118
36559,0.13,0.171,0.093
303959,0.159,0.299,0.106
30017,0.225,0.375,0.177
36695,0.121,0.187,0.09
36740,0.176,0.264,0.133
300793,0.152,0.238,0.126
36776,0.128,0.254,0.087
29806,NA,NA,NA
33048,0.152,0.222,0.102
36792,0.189,0.21,0.138
36701,0.121,0.146,0.103
29488,0.238,0.309,0.201
29556,0.223,0.361,0.173
36450,0.131,0.365,0.101
903113,0.173,0.359,0.12
555542457,0.247,0.361,0.183
555547987,0.151,0.297,0.104
29986,NA,NA,NA
26564,0.142,0.314,0.086
7860,0.177,0.218,0.104
36512,0.187,0.225,0.103
555547526,0.239,0.346,0.153
36696,0.14,0.213,0.104
36683,0.177,0.248,0.136
869,0.258,0.378,0.176
36806,0.198,0.279,0.164
36687,0.206,0.379,0.14
300753,0.143,0.251,0.112
29357,0.162,0.313,0.122
26627,NA,NA,NA
36165,0.196,0.345,0.17
36480,0.108,0.181,0.087
36462,0.13,0.203,0.115
29586,0.146,0.251,0.11
36552,0.127,0.159,0.111
36490,0.135,0.211,0.106
37155,0.221,0.337,0.161
36447,0.134,0.279,0.098
36541,0.194,0.249,0.151
352624,0.269,0.484,0.148
36835,0.205,0.245,0.161
36407,0.164,0.213,0.118
29461,0.231,0.377,0.197
300800,0.19,0.336,0.113
28564,0.137,0.255,0.101
33007,0.174,0.34,0.128
36464,0.137,0.208,0.109
29968,0.188,0.272,0.131
8517,0.188,0.272,0.131
300759,0.151,0.289,0.104
300743,0.146,0.251,0.11
352613,0.289,0.504,0.16
37018,0.247,0.365,0.198
37028,NA,NA,NA
903108,0.151,0.267,0.108
37031,NA,NA,NA
29506,0.218,0.284,0.161
36656,0.116,0.15,0.097
36655,0.116,0.15,0.097
36223,0.134,0.279,0.098
36636,0.156,0.241,0.123
36408,0.164,0.213,0.118
36191,0.198,0.269,0.142
9265,0.125,0.234,0.096
29552,0.187,0.302,0.153
36457,0.134,0.279,0.098
36254,0.185,0.258,0.132
36676,0.14,0.248,0.108
36551,0.119,0.164,0.079
36719,0.139,0.184,0.119
36903,0.19,0.241,0.126
36260,0.16,0.241,0.13
36286,0.173,0.263,0.14
36284,0.173,0.263,0.14
36635,0.155,0.238,0.123
36398,0.168,0.199,0.104
36390,0.176,0.235,0.142
36471,0.115,0.148,0.099
29459,0.222,0.431,0.181
36871,0.237,0.34,0.173
36419,0.145,0.206,0.12
29982,0.245,0.32,0.196
36434,0.129,0.206,0.104
36339,0.194,0.386,0.171
40806,0.203,0.301,0.155
40839,0.195,0.34,0.134
36965,0.298,0.389,0.259
642,0.1,0.164,0.065
555556064,0.172,0.228,0.134
555556051,0.188,0.253,0.148
5166,0.128,0.234,0.095
36560,0.118,0.153,0.091
36561,0.107,0.136,0.074
29542,0.341,0.439,0.254
36557,0.13,0.179,0.102
40777,0.195,0.27,0.159
342662,0.173,0.249,0.083
36169,0.235,0.384,0.195
40816,0.262,0.378,0.172
29498,0.202,0.298,0.145
36323,0.2,0.253,0.145
36627,0.16,0.267,0.118
26447,0.135,0.218,0.097
722,0.223,0.315,0.166
300879,0.3,0.378,0.214
36463,0.137,0.208,0.109
36365,0.151,0.177,0.126
28581,0.155,0.292,0.129
13749,0.19,0.347,0.144
555542456,NA,NA,NA
36441,0.134,0.205,0.113
36317,0.192,0.265,0.132
28576,0.142,0.255,0.115
36376,0.137,0.195,0.118
300932,0.228,0.335,0.165
29066,0.236,0.358,0.189
36300,0.209,0.252,0.112
29545,0.263,0.349,0.176
36283,0.173,0.263,0.14
36203,0.168,0.218,0.138
36460,0.14,0.367,0.107
36298,0.209,0.252,0.112
26524,0.12,0.233,0.092
36217,0.155,0.321,0.111
36911,0.205,0.24,0.118
36186,0.202,0.281,0.171
36915,0.257,0.335,0.24
36882,0.252,0.331,0.214
36883,0.252,0.331,0.214
36888,0.245,0.311,0.217
36917,0.259,0.292,0.208
36916,0.259,0.292,0.208
36874,0.204,0.254,0.147
36897,0.259,0.292,0.208
36876,0.252,0.331,0.214
36884,0.258,0.341,0.218
36890,0.223,0.302,0.185
354002,0.268,0.392,0.244
352631,0.23,0.403,0.115
11599,0.179,0.273,0.141
36800,0.179,0.273,0.141
36255,0.173,0.263,0.14
36220,0.149,0.367,0.114
36500,0.137,0.213,0.1
29460,0.239,0.293,0.169
36605,0.203,0.29,0.152
40851,0.219,0.324,0.174
40866,0.203,0.301,0.155
29384,0.218,0.278,0.148
37159,0.187,0.341,0.151
29388,0.143,0.287,0.115
36895,0.258,0.341,0.218
36334,0.174,0.352,0.151
36449,0.134,0.198,0.109
669,0.119,0.241,0.074
36215,0.152,0.288,0.111
29382,0.218,0.278,0.148
37160,0.126,0.24,0.085
36685,0.184,0.27,0.139
36715,0.116,0.198,0.098
29640,0.436,0.633,0.303
724,0.238,0.365,0.181
723,0.18,0.23,0.151
6956,0.137,0.252,0.087
29503,0.313,0.405,0.221
1295,0.229,0.416,0.159
29067,0.209,0.373,0.158
300824,0.27,0.388,0.171
36852,0.199,0.253,0.165
40758,0.216,0.328,0.159
300738,0.13,0.237,0.088
29524,0.208,0.263,0.147
29331,NA,NA,NA
29353,0.197,0.344,0.163
300955,0.26,0.362,0.203
300829,0.297,0.409,0.18
29617,0.186,0.258,0.141
29470,0.199,0.382,0.164
29468,0.265,0.458,0.191
29412,0.152,0.262,0.119
29618,0.156,0.294,0.131
300897,0.191,0.283,0.139
300853,0.247,0.345,0.191
29487,0.223,0.269,0.175
29614,0.18,0.323,0.129
29472,0.239,0.353,0.191
36221,0.149,0.367,0.114
36266,0.168,0.217,0.139
36319,0.185,0.258,0.132
40817,0.187,0.282,0.132
36628,0.16,0.267,0.118
29410,0.198,0.279,0.144
29415,0.161,0.225,0.107
300782,0.152,0.299,0.105
2293,0.215,0.314,0.154
300948,0.214,0.359,0.162
36281,0.173,0.263,0.14
36518,0.192,0.247,0.15
313428,0.147,0.271,0.122
36437,0.129,0.209,0.102
28550,0.141,0.344,0.112
313441,0.14,0.241,0.104
36630,0.162,0.268,0.126
36700,0.107,0.166,0.082
26525,0.12,0.212,0.093
300809,0.187,0.343,0.151
36707,0.167,0.213,0.146
36393,0.197,0.271,0.139
342477,0.172,0.228,0.141
26448,0.13,0.237,0.098
37164,0.124,0.233,0.091
303938,0.17,0.261,0.104
28555,0.134,0.249,0.111
5178,0.224,0.287,0.162
300872,0.335,0.456,0.256
40831,NA,NA,NA
555556050,0.183,0.238,0.143
555556063,0.18,0.236,0.128
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.164,0.352,0.116
36206,0.169,0.373,0.126
300964,NA,NA,NA
36904,0.19,0.241,0.126
36467,0.112,0.161,0.092
29509,0.214,0.359,0.162
36910,0.224,0.267,0.133
317286,0.157,0.204,0.118
28565,0.148,0.257,0.109
300947,0.182,0.261,0.112
29635,0.21,0.325,0.154
555556059,0.158,0.279,0.129
555556055,0.156,0.282,0.128
20175,0.229,0.416,0.159
36668,0.113,0.207,0.096
29973,0.238,0.32,0.178
36677,0.119,0.213,0.097
5173,0.195,0.329,0.132
36663,0.109,0.137,0.086
36951,0.276,0.371,0.245
2580,0.262,0.385,0.17
865,0.262,0.385,0.17
28557,0.18,0.367,0.14
29637,0.26,0.362,0.203
109037,0.257,0.387,0.112
2290,0.257,0.387,0.112
300930,0.244,0.352,0.178
36954,0.276,0.371,0.245
40784,0.2,0.313,0.154
36963,0.349,0.421,0.297
40852,0.209,0.33,0.155
40682,0.219,0.324,0.174
29448,0.143,0.293,0.112
40889,0.171,0.262,0.139
40787,0.183,0.295,0.146
36166,0.218,0.349,0.177
40785,0.175,0.261,0.14
40786,0.175,0.261,0.14
28525,0.156,0.314,0.128
40872,0.17,0.25,0.134
40807,0.214,0.315,0.171
36960,0.279,0.375,0.242
26526,0.133,0.261,0.089
300877,0.241,0.397,0.176
36762,0.154,0.258,0.117
36697,0.113,0.186,0.079
40683,0.218,0.318,0.174
37029,0.294,0.338,0.25
36660,0.108,0.139,0.08
36678,0.14,0.248,0.108
36671,0.113,0.207,0.096
29560,0.158,0.295,0.111
40684,0.2,0.312,0.166
300790,0.155,0.282,0.108
300961,NA,NA,NA
902741,0.123,0.18,0.092
36808,0.192,0.267,0.166
37013,0.19,0.302,0.157
36986,0.234,0.307,0.19
37033,0.294,0.389,0.231
36744,0.202,0.281,0.146
37015,0.257,0.383,0.205
37020,0.313,0.427,0.247
26453,0.348,0.528,0.249
40808,0.223,0.323,0.181
303958,0.348,0.528,0.249
303957,0.348,0.528,0.249
29999,NA,NA,NA
40735,0.219,0.324,0.174
40685,0.238,0.349,0.183
300775,0.158,0.285,0.132
36804,0.198,0.279,0.164
36878,0.249,0.286,0.192
26514,0.149,0.267,0.125
36758,0.145,0.211,0.113
37038,0.186,0.28,0.147
36786,0.19,0.213,0.165
300921,0.325,0.412,0.236
40778,0.243,0.364,0.191
36791,0.191,0.23,0.16
36827,0.215,0.252,0.161
36950,0.279,0.375,0.242
36880,0.241,0.291,0.208
36829,0.222,0.264,0.142
36831,0.207,0.245,0.169
36830,0.222,0.264,0.142
37019,0.313,0.427,0.247
36991,0.225,0.287,0.2
903110,0.335,0.424,0.283
36939,0.279,0.375,0.242
36961,0.32,0.43,0.273
36999,0.335,0.424,0.283
36946,0.272,0.344,0.239
7838,0.251,0.357,0.211
36978,0.251,0.357,0.211
37036,0.226,0.37,0.204
36767,0.178,0.238,0.15
867,0.241,0.326,0.174
36966,0.305,0.403,0.266
36868,0.205,0.242,0.175
36936,0.282,0.424,0.231
36983,0.255,0.355,0.225
36850,0.208,0.247,0.181
36849,0.208,0.247,0.181
36942,0.274,0.364,0.239
7465,0.207,0.276,0.158
36979,0.207,0.276,0.158
300796,0.137,0.264,0.099
36879,0.241,0.291,0.208
36856,0.205,0.242,0.175
36863,0.248,0.304,0.225
36578,0.113,0.169,0.087
36994,NA,NA,NA
36798,0.162,0.223,0.13
36796,0.162,0.223,0.13
26625,0.124,0.171,0.098
352625,0.244,0.448,0.132
36797,0.162,0.223,0.13
36766,0.19,0.212,0.139
36987,0.21,0.251,0.167
36943,0.26,0.32,0.239
36811,0.221,0.286,0.18
36787,0.19,0.213,0.165
36799,0.183,0.212,0.141
36971,0.187,0.247,0.155
36820,0.193,0.223,0.164
40867,0.243,0.364,0.191
40779,0.238,0.357,0.187
36833,0.251,0.34,0.214
36976,0.244,0.353,0.197
40687,0.225,0.328,0.182
40686,0.217,0.314,0.175
40868,0.183,0.295,0.146
36855,0.206,0.243,0.171
5177,0.138,0.267,0.099
40737,0.348,0.528,0.249
40857,0.227,0.298,0.169
40780,0.194,0.269,0.159
36981,0.264,0.351,0.245
7843,0.264,0.322,0.246
36867,0.264,0.322,0.246
36952,0.276,0.371,0.245
300903,0.239,0.346,0.153
36846,0.201,0.243,0.168
36812,0.213,0.28,0.176
36822,0.231,0.283,0.194
36993,0.216,0.254,0.159
36785,0.191,0.23,0.16
36998,0.349,0.421,0.297
37003,0.3,0.39,0.25
37004,0.335,0.424,0.283
36848,0.208,0.247,0.181
36975,0.244,0.353,0.197
36810,0.197,0.289,0.156
36881,0.241,0.291,0.208
1250,0.228,0.28,0.187
6955,0.124,0.248,0.082
300747,0.138,0.261,0.098
37169,0.215,0.275,0.176
5162,0.198,0.355,0.141
6954,0.102,0.197,0.07
28540,0.145,0.245,0.116
29456,0.199,0.382,0.164
300902,0.23,0.338,0.142
313438,0.154,0.331,0.125
7417,0.197,0.342,0.15
67965,0.243,0.364,0.191
5154,0.243,0.364,0.191
36982,0.264,0.351,0.245
36840,0.263,0.364,0.222
36837,0.244,0.283,0.211
28527,0.141,0.286,0.117
7856,0.159,0.235,0.103
36689,0.19,0.291,0.129
3228,0.117,0.211,0.097
40759,0.225,0.334,0.164
903111,0.233,0.319,0.176
36514,0.187,0.24,0.146
29358,0.148,0.25,0.121
145528,0.197,0.279,0.114
95397,0.12,0.221,0.085
17727,0.135,0.305,0.108
36782,0.178,0.321,0.128
342657,0.174,0.28,0.082
2253,0.12,0.221,0.088
33010,0.106,0.227,0.082
28578,0.145,0.246,0.114
29465,0.245,0.332,0.21
29466,0.247,0.308,0.173
28535,0.145,0.252,0.123
29378,0.182,0.354,0.139
300882,0.274,0.355,0.196
26543,0.14,0.248,0.096
26527,0.124,0.211,0.098
40688,0.202,0.314,0.162
300965,NA,NA,NA
300731,0.161,0.268,0.143
40809,0.203,0.301,0.155
40810,0.225,0.328,0.182
40739,0.205,0.302,0.158
40869,0.203,0.301,0.155
29421,0.157,0.324,0.117
36626,0.16,0.267,0.118
40880,0.155,0.256,0.129
26528,0.124,0.211,0.097
36572,0.121,0.209,0.097
36421,0.145,0.206,0.12
36293,0.21,0.246,0.146
36310,0.208,0.27,0.135
36299,0.209,0.252,0.112
36544,0.158,0.245,0.121
36515,0.158,0.245,0.121
36546,0.159,0.204,0.125
36608,0.164,0.213,0.118
36188,0.202,0.281,0.171
36373,0.161,0.203,0.129
36569,0.129,0.227,0.103
36666,0.159,0.204,0.125
36333,0.182,0.268,0.162
36528,0.143,0.204,0.117
29638,0.192,0.275,0.132
29515,0.254,0.39,0.179
26501,0.141,0.226,0.101
26544,0.153,0.24,0.104
902838,0.17,0.261,0.09
95398,0.213,0.338,0.166
17367,0.177,0.221,0.15
36537,0.129,0.169,0.105
36584,0.157,0.268,0.117
36675,0.207,0.32,0.159
36563,0.13,0.171,0.093
36558,0.13,0.171,0.093
36242,0.16,0.214,0.142
33046,0.174,0.28,0.082
317051,0.152,0.222,0.102
67985,NA,NA,NA
67986,0.241,0.288,0.11
36902,0.21,0.242,0.175
2288,0.251,0.377,0.179
36579,0.107,0.199,0.083
36908,0.23,0.293,0.133
36315,0.192,0.265,0.132
36305,0.209,0.252,0.112
36308,0.209,0.252,0.112
36547,0.159,0.203,0.124
36330,0.19,0.242,0.156
36399,0.164,0.199,0.104
28528,0.157,0.327,0.123
352628,0.326,0.496,0.189
37170,0.142,0.267,0.088
3225,0.18,0.333,0.141
36337,0.174,0.352,0.151
36287,0.166,0.248,0.147
29398,0.171,0.261,0.128
555556054,0.282,0.46,0.237
342672,0.154,0.214,0.098
300750,0.156,0.275,0.132
29395,0.154,0.259,0.125
7870,0.126,0.186,0.102
36455,0.137,0.173,0.11
300719,0.137,0.173,0.11
37002,0.3,0.39,0.25
29620,0.156,0.275,0.132
36312,0.194,0.268,0.131
36658,0.112,0.157,0.092
36341,0.196,0.338,0.174
29632,0.219,0.324,0.143
10732,0.193,0.36,0.156
26450,0.163,0.21,0.137
7409,0.202,0.32,0.169
33149,0.288,0.406,0.242
40873,0.166,0.258,0.129
29596,0.207,0.33,0.145
36702,0.115,0.156,0.094
29629,0.319,0.441,0.221
29530,0.332,0.431,0.236
26458,NA,NA,NA
29454,0.199,0.382,0.164
29527,0.199,0.344,0.163
555558302,0.145,0.25,0.087
36026,0.196,0.349,0.152
303947,0.119,0.241,0.079
29366,0.173,0.269,0.132
300841,0.179,0.221,0.114
29399,0.171,0.261,0.128
36625,0.169,0.233,0.126
5151,0.215,0.331,0.17
36601,0.151,0.202,0.121
36873,0.24,0.34,0.193
36887,0.252,0.331,0.214
36775,0.155,0.23,0.13
300868,0.209,0.274,0.175
36489,0.135,0.211,0.106
36249,0.148,0.18,0.13
36273,0.169,0.244,0.138
36681,0.14,0.248,0.108
36276,0.16,0.241,0.13
36332,0.202,0.281,0.171
555556062,0.187,0.317,0.138
29337,0.188,0.236,0.105
29547,0.169,0.32,0.116
29426,0.146,0.281,0.114
352633,0.224,0.376,0.112
29985,0.266,0.366,0.213
3229,0.118,0.215,0.098
5165,0.151,0.203,0.115
303949,0.159,0.271,0.115
37172,0.13,0.237,0.088
37173,0.105,0.194,0.084
300767,0.132,0.275,0.084
26546,0.124,0.21,0.097
26547,0.124,0.211,0.097
28556,0.122,0.203,0.104
67824,0.125,0.259,0.103
28541,0.144,0.267,0.112
352609,0.281,0.449,0.172
36780,0.159,0.217,0.13
29437,0.149,0.222,0.11
36756,0.154,0.254,0.118
352607,0.252,0.412,0.163
29496,0.211,0.305,0.155
36891,0.218,0.313,0.179
28529,0.143,0.297,0.118
37176,0.128,0.203,0.107
29423,0.159,0.303,0.131
300727,0.161,0.259,0.137
300842,0.22,0.353,0.169
28566,0.157,0.327,0.123
29349,0.194,0.25,0.116
313425,0.145,0.242,0.113
3213,0.185,0.267,0.136
40870,0.186,0.289,0.148
36866,0.226,0.256,0.203
40788,0.165,0.235,0.134
317287,0.193,0.326,0.159
29376,0.172,0.271,0.131
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.233,0.332,0.179
40760,0.225,0.361,0.172
303961,0.205,0.299,0.152
40818,0.205,0.3,0.155
40820,0.202,0.256,0.157
29566,0.177,0.335,0.11
40821,0.202,0.298,0.145
342660,0.279,0.387,0.186
36529,0.173,0.208,0.107
36893,0.177,0.266,0.145
40740,0.229,0.319,0.184
40690,0.219,0.324,0.174
36168,0.207,0.394,0.177
36771,0.181,0.229,0.149
300914,0.248,0.348,0.158
303924,0.266,0.366,0.213
342470,0.195,0.245,0.157
29438,0.149,0.302,0.099
5003,0.18,0.261,0.136
721,0.178,0.259,0.136
40875,0.18,0.25,0.143
40874,0.204,0.272,0.173
36898,0.209,0.268,0.194
36524,0.143,0.204,0.117
555556060,0.171,0.235,0.136
8516,0.227,0.302,0.165
2331,0.135,0.344,0.105
903024,0.257,0.387,0.112
555547524,0.257,0.387,0.112
36388,0.169,0.213,0.144
29451,0.144,0.189,0.088
303946,0.142,0.26,0.108
62085,NA,NA,NA
300845,0.274,0.368,0.176
40842,0.208,0.298,0.157
40822,0.214,0.289,0.163
40843,0.193,0.32,0.131
303962,0.189,0.287,0.145
40764,0.184,0.286,0.145
40823,0.194,0.292,0.149
40824,0.194,0.292,0.149
40825,0.194,0.292,0.149
300946,0.196,0.311,0.131
26530,0.124,0.211,0.098
36180,0.204,0.266,0.155
36256,0.173,0.263,0.14
36519,0.192,0.247,0.15
37001,0.297,0.365,0.258
39873,0.297,0.365,0.258
33018,0.13,0.275,0.085
33019,0.13,0.275,0.085
37179,0.238,0.409,0.178
37180,0.121,0.152,0.104
29631,0.228,0.334,0.155
29613,0.205,0.318,0.142
28543,0.157,0.288,0.13
36576,0.102,0.138,0.073
300874,0.335,0.456,0.256
37181,0.209,0.353,0.163
37182,0.213,0.338,0.166
29450,0.218,0.278,0.148
29572,0.171,0.259,0.137
555556053,0.233,0.275,0.161
29628,0.149,0.263,0.119
29619,0.156,0.275,0.132
555556052,0.21,0.264,0.175
29386,0.144,0.189,0.088
300748,0.156,0.275,0.132
40765,0.189,0.287,0.145
28554,0.153,0.311,0.126
28530,0.156,0.314,0.128
10741,0.269,0.398,0.208
26515,0.15,0.296,0.115
2341,0.213,0.338,0.166
29407,0.17,0.206,0.136
36495,0.134,0.183,0.106
8515,0.188,0.269,0.135
40858,0.233,0.332,0.179
28531,0.157,0.327,0.123
300876,0.257,0.382,0.189
40855,0.205,0.301,0.155
28548,0.18,0.38,0.151
33020,0.142,0.279,0.096
313422,0.146,0.252,0.107
6952,0.103,0.192,0.079
36290,0.197,0.271,0.139
36384,0.172,0.215,0.147
36366,0.161,0.203,0.129
36329,0.18,0.22,0.15
36634,0.196,0.322,0.149
28544,0.143,0.267,0.117
36733,0.116,0.15,0.097
36753,0.156,0.241,0.123
36479,0.123,0.196,0.094
26531,0.117,0.205,0.095
36259,0.16,0.241,0.13
36385,0.167,0.21,0.136
28558,0.159,0.342,0.123
36596,0.149,0.268,0.107
300798,0.179,0.258,0.143
36941,0.259,0.319,0.241
37022,0.313,0.427,0.247
7846,0.25,0.313,0.225
36940,0.262,0.327,0.239
36933,0.266,0.326,0.247
36889,0.248,0.341,0.181
36937,0.282,0.424,0.231
36870,0.237,0.34,0.173
36996,0.21,0.251,0.167
36864,0.226,0.271,0.196
37024,0.313,0.427,0.247
36252,0.185,0.258,0.132
37017,0.257,0.383,0.205
36967,0.305,0.403,0.266
37006,0.325,0.424,0.267
36956,0.305,0.403,0.266
37007,0.293,0.393,0.248
