WDPAID,median,upper,lower
37007,0.41,0.515,0.34
36279,0.246,0.397,0.156
36179,0.318,0.473,0.206
36924,0.453,0.548,0.362
303936,0.299,0.452,0.151
37005,0.346,0.426,0.278
300785,0.336,0.414,0.203
903112,0.284,0.39,0.232
37030,0.294,0.399,0.239
40859,0.411,0.496,0.344
36995,NA,NA,NA
36958,0.368,0.453,0.299
36959,0.381,0.46,0.321
36738,0.349,0.491,0.225
37016,0.35,0.423,0.272
342656,NA,NA,NA
300866,0.519,0.618,0.406
352623,0.625,0.842,0.361
36577,0.274,0.379,0.171
26452,0.405,0.5,0.345
12201,0.293,0.485,0.146
1048,0.309,0.483,0.163
818,0.302,0.547,0.152
124385,0.302,0.547,0.152
36667,0.222,0.29,0.162
36430,0.271,0.408,0.147
36517,0.27,0.332,0.165
36509,0.315,0.517,0.164
36735,0.349,0.491,0.225
36216,0.358,0.683,0.186
36877,0.422,0.544,0.268
29981,0.397,0.468,0.308
36795,0.365,0.452,0.216
342479,0.22,0.34,0.17
36356,0.328,0.458,0.181
36346,0.343,0.609,0.173
36494,0.227,0.347,0.142
36618,0.325,0.49,0.199
40741,0.418,0.548,0.354
28533,0.312,0.586,0.161
36307,0.238,0.338,0.163
36357,0.328,0.417,0.203
36857,0.408,0.515,0.287
36164,0.353,0.607,0.202
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.359,0.573,0.187
26551,0.346,0.535,0.187
36582,0.305,0.448,0.204
20177,0.531,0.647,0.414
7414,0.524,0.645,0.398
317193,0.407,0.77,0.25
40790,0.386,0.495,0.308
40789,0.423,0.572,0.349
40791,0.438,0.55,0.351
36238,0.328,0.648,0.153
36720,0.279,0.426,0.196
36487,0.238,0.377,0.145
36486,0.238,0.377,0.145
36712,0.375,0.553,0.206
36603,0.237,0.37,0.172
36503,0.322,0.518,0.155
313440,0.302,0.591,0.162
36926,0.415,0.52,0.32
26558,0.405,0.488,0.251
29525,0.427,0.546,0.323
36504,0.282,0.405,0.144
36240,0.299,0.526,0.173
36383,0.209,0.265,0.16
36328,0.211,0.293,0.168
36894,0.42,0.543,0.308
36187,0.216,0.331,0.155
300789,0.34,0.476,0.223
1332,0.309,0.413,0.168
36534,0.313,0.416,0.17
300795,0.401,0.494,0.264
36261,0.255,0.432,0.162
29455,0.344,0.471,0.265
36297,0.231,0.326,0.162
36445,0.254,0.409,0.153
36472,0.211,0.339,0.143
40876,0.414,0.535,0.34
36213,0.343,0.657,0.16
36571,0.21,0.355,0.134
313423,0.329,0.447,0.205
26559,0.394,0.474,0.236
36454,0.226,0.359,0.141
36210,0.367,0.686,0.205
352616,0.625,0.847,0.349
40844,0.368,0.451,0.315
36214,0.343,0.657,0.16
300885,0.499,0.594,0.379
641,0.285,0.426,0.203
300941,0.558,0.653,0.405
36531,0.205,0.291,0.159
36532,0.206,0.335,0.141
36183,0.209,0.315,0.147
36597,0.319,0.495,0.223
36423,0.221,0.292,0.176
300781,0.325,0.479,0.22
36469,0.309,0.418,0.196
36520,0.293,0.341,0.165
36392,0.213,0.274,0.161
36171,0.366,0.629,0.23
303935,0.299,0.452,0.151
36416,0.23,0.309,0.169
36714,0.285,0.409,0.186
36690,0.359,0.501,0.211
36612,0.348,0.483,0.22
36570,0.311,0.417,0.196
36353,0.342,0.498,0.191
36637,0.354,0.503,0.223
29634,0.459,0.58,0.358
36691,0.362,0.51,0.206
555512170,0.412,0.566,0.342
