WDPAID,median,upper,lower
36789,0.33,0.497,0.228
29526,0.36,0.53,0.247
36974,0.391,0.456,0.323
36968,0.505,0.632,0.417
29505,0.371,0.473,0.167
36930,0.442,0.575,0.36
36931,0.442,0.575,0.36
36182,0.337,0.475,0.235
36784,0.33,0.497,0.228
36826,0.434,0.566,0.352
36802,0.353,0.533,0.236
36803,0.353,0.533,0.236
36790,0.348,0.544,0.249
36997,0.494,0.594,0.44
36923,0.5,0.608,0.409
36955,0.474,0.604,0.403
300899,0.473,0.689,0.351
36928,0.435,0.566,0.356
36581,0.299,0.542,0.202
36320,0.319,0.478,0.224
36506,0.355,0.598,0.147
36653,0.277,0.485,0.202
36246,0.3,0.448,0.181
36713,0.398,0.67,0.163
36432,0.278,0.397,0.164
36492,0.281,0.408,0.142
36444,0.32,0.514,0.159
300737,0.297,0.365,0.176
36386,0.221,0.274,0.167
36513,0.301,0.359,0.167
36482,0.264,0.484,0.141
36413,0.295,0.423,0.201
40841,0.374,0.448,0.299
36459,0.326,0.446,0.166
40679,0.492,0.691,0.39
36542,0.294,0.341,0.151
36426,0.311,0.499,0.205
36248,0.339,0.571,0.209
303955,0.492,0.691,0.39
40762,0.469,0.666,0.368
300913,0.448,0.594,0.348
36648,0.274,0.45,0.186
26509,0.4,0.573,0.294
36391,0.207,0.263,0.159
29428,0.307,0.549,0.176
26510,0.349,0.577,0.26
36624,0.224,0.291,0.181
36193,0.369,0.531,0.247
1049,0.334,0.516,0.169
37151,0.333,0.567,0.21
40783,0.424,0.635,0.334
36190,0.319,0.47,0.232
36682,0.322,0.521,0.219
36664,0.278,0.462,0.199
36491,0.281,0.408,0.142
36615,0.232,0.368,0.164
36646,0.274,0.45,0.186
36564,0.26,0.483,0.192
36313,0.335,0.479,0.24
36314,0.335,0.479,0.24
36174,0.444,0.638,0.282
819,0.298,0.513,0.188
40803,0.439,0.641,0.351
36764,0.337,0.555,0.24
36368,0.202,0.275,0.152
36909,0.358,0.427,0.191
36565,0.26,0.483,0.192
36892,0.371,0.6,0.262
29397,0.295,0.434,0.212
26460,0.445,0.619,0.376
29385,0.286,0.394,0.214
5152,0.463,0.661,0.372
36245,0.299,0.467,0.171
313435,0.376,0.684,0.173
29330,NA,NA,NA
36488,0.281,0.408,0.142
36694,0.262,0.477,0.132
36693,0.264,0.484,0.141
37023,0.506,0.607,0.437
36211,0.449,0.746,0.263
36623,0.358,0.579,0.196
300870,0.338,0.4,0.181
11596,0.39,0.629,0.166
36710,0.391,0.633,0.166
29372,0.334,0.489,0.219
303925,0.441,0.542,0.354
29972,0.445,0.542,0.364
300814,0.469,0.728,0.303
36759,0.372,0.607,0.262
7874,0.353,0.566,0.167
36505,0.281,0.408,0.142
36292,0.29,0.451,0.235
36722,0.417,0.633,0.24
303942,0.408,0.719,0.179
5180,0.429,0.535,0.351
303951,0.32,0.548,0.207
36325,0.283,0.459,0.181
28572,0.382,0.632,0.187
300762,0.323,0.539,0.233
36295,0.289,0.448,0.24
303939,0.325,0.488,0.143
303945,0.339,0.61,0.201
36167,0.448,0.69,0.275
28524,0.39,0.716,0.187
36396,0.21,0.271,0.164
36706,0.256,0.464,0.141
36640,0.358,0.598,0.218
36236,0.336,0.578,0.179
36760,0.34,0.594,0.245
36642,0.358,0.598,0.218
36728,0.421,0.629,0.207
300720,0.354,0.592,0.174
303923,0.434,0.523,0.354
11597,0.327,0.406,0.292
300919,0.58,0.732,0.415
36566,0.271,0.497,0.186
36257,0.322,0.507,0.219
36896,0.417,0.645,0.312
36289,0.313,0.488,0.24
36280,0.322,0.518,0.216
300931,0.58,0.732,0.416
36343,0.441,0.711,0.235
36311,0.336,0.493,0.246
36262,0.322,0.53,0.21
36173,0.408,0.604,0.292
36732,0.34,0.583,0.247
37152,0.322,0.532,0.234
2325,0.38,0.782,0.234
36232,0.417,0.668,0.224
2339,0.34,0.602,0.163
36443,0.315,0.533,0.162
5157,0.448,0.589,0.278
29333,NA,NA,NA
352614,0.582,0.762,0.336
352621,0.577,0.753,0.313
352650,0.626,0.882,0.318
2289,0.575,0.821,0.375
36205,0.442,0.669,0.258
555555549,0.332,0.46,0.257
29623,0.326,0.491,0.182
37153,0.323,0.539,0.233
36470,0.214,0.377,0.138
29567,0.384,0.643,0.293
36523,0.19,0.266,0.147
36474,0.249,0.418,0.139
300810,0.239,0.322,0.168
36680,0.277,0.485,0.202
36679,0.321,0.528,0.203
26511,0.399,0.571,0.294
300838,0.477,0.682,0.378
29600,0.401,0.616,0.278
7516,0.381,0.608,0.208
29546,0.333,0.574,0.212
36389,0.192,0.261,0.153
36466,0.322,0.546,0.174
36378,0.208,0.322,0.153
62087,0.208,0.322,0.153
36657,0.276,0.479,0.2
1543,0.451,0.653,0.348
300963,NA,NA,NA
36698,0.331,0.614,0.139
40680,0.478,0.648,0.364
36247,0.31,0.494,0.202
36453,0.288,0.448,0.146
36553,0.2,0.325,0.137
36451,0.408,0.68,0.186
2324,0.491,0.843,0.248
313442,0.364,0.588,0.186
29478,0.334,0.489,0.219
29377,0.334,0.489,0.219
67987,NA,NA,NA
36568,0.344,0.575,0.193
300754,0.342,0.493,0.182
29396,0.313,0.468,0.189
36304,0.304,0.499,0.227
300826,0.497,0.685,0.351
300735,0.324,0.55,0.203
37156,0.323,0.539,0.233
28547,0.293,0.518,0.166
28574,0.378,0.611,0.212
29442,0.368,0.595,0.195
29443,0.341,0.526,0.202
317195,0.481,0.839,0.246
3226,0.36,0.602,0.153
26513,0.43,0.651,0.323
26516,0.43,0.651,0.323
36757,0.344,0.604,0.241
36593,0.356,0.612,0.213
37154,0.399,0.571,0.294
555512166,0.522,0.641,0.381
300867,0.395,0.566,0.302
300910,0.538,0.727,0.388
40734,0.451,0.573,0.392
33145,0.488,0.703,0.374
26573,0.452,0.651,0.334
29570,0.505,0.726,0.377
313427,0.378,0.611,0.212
36600,0.343,0.622,0.235
36590,0.317,0.589,0.217
36589,0.363,0.61,0.202
36264,0.39,0.614,0.24
36331,0.291,0.463,0.232
36212,0.449,0.746,0.263
36641,0.358,0.598,0.218
26522,0.279,0.487,0.149
35161,0.288,0.513,0.18
26574,0.437,0.647,0.329
26446,0.346,0.598,0.217
36511,0.264,0.484,0.141
36533,0.252,0.351,0.157
342475,0.237,0.387,0.168
36327,0.319,0.47,0.232
36748,0.393,0.638,0.245
36725,0.416,0.614,0.218
36741,0.362,0.607,0.241
36742,0.365,0.615,0.235
36749,0.393,0.638,0.245
36747,0.393,0.638,0.245
36723,0.411,0.619,0.231
36724,0.415,0.614,0.218
36739,0.362,0.607,0.241
36745,0.437,0.635,0.248
36734,0.346,0.576,0.205
36737,0.346,0.576,0.205
36548,0.198,0.259,0.156
36907,0.303,0.37,0.169
36394,0.21,0.271,0.164
36540,0.173,0.239,0.14
36672,0.297,0.455,0.202
10733,0.364,0.548,0.24
36765,0.366,0.603,0.275
36650,0.274,0.45,0.186
36595,0.31,0.567,0.199
36227,0.35,0.588,0.212
36592,0.334,0.61,0.233
5156,0.218,0.353,0.152
36777,0.334,0.61,0.233
300710,0.212,0.35,0.15
342480,0.405,0.613,0.2
36587,0.305,0.554,0.207
40776,0.436,0.623,0.339
36364,0.206,0.284,0.168
36350,0.375,0.605,0.168
36502,0.35,0.638,0.17
40804,0.439,0.641,0.351
36539,0.168,0.238,0.139
36222,0.403,0.751,0.206
36555,0.373,0.58,0.181
68788,0.337,0.542,0.24
36402,0.222,0.294,0.165
6953,0.268,0.426,0.131
29445,0.384,0.622,0.213
33005,0.458,0.575,0.333
5158,0.449,0.567,0.33
67823,0.366,0.66,0.187
67822,0.464,0.68,0.264
902738,0.527,0.732,0.349
902739,0.393,0.597,0.257
902740,0.469,0.666,0.335
6951,0.343,0.584,0.165
28553,0.375,0.658,0.168
36559,0.205,0.315,0.143
303959,0.382,0.65,0.228
30017,0.461,0.734,0.32
36695,0.31,0.559,0.161
36740,0.362,0.607,0.241
300793,0.35,0.524,0.216
36776,0.31,0.567,0.199
29806,NA,NA,NA
33048,0.349,0.583,0.244
36792,0.316,0.495,0.215
36701,0.213,0.351,0.135
29488,0.472,0.587,0.339
29556,0.452,0.678,0.319
36450,0.408,0.68,0.186
903113,0.429,0.714,0.252
555542457,0.4,0.516,0.265
555547987,0.319,0.446,0.203
29986,NA,NA,NA
26564,0.36,0.588,0.233
7860,0.246,0.302,0.149
36512,0.269,0.325,0.16
555547526,0.507,0.715,0.375
36696,0.357,0.622,0.173
36683,0.3,0.357,0.156
869,0.434,0.564,0.327
36806,0.417,0.6,0.299
36687,0.393,0.567,0.182
300753,0.3,0.484,0.181
29357,0.368,0.595,0.195
26627,NA,NA,NA
36165,0.437,0.677,0.262
36480,0.251,0.429,0.13
36462,0.269,0.437,0.155
29586,0.329,0.607,0.213
36552,0.21,0.31,0.141
36490,0.281,0.408,0.142
37155,0.432,0.583,0.313
36447,0.404,0.687,0.199
36541,0.294,0.341,0.151
352624,0.575,0.76,0.309
36835,0.353,0.495,0.261
36407,0.295,0.423,0.201
29461,0.466,0.592,0.348
300800,0.393,0.664,0.28
28564,0.342,0.585,0.181
33007,0.396,0.607,0.256
36464,0.35,0.638,0.17
29968,0.362,0.487,0.278
8517,0.363,0.488,0.278
300759,0.33,0.555,0.201
300743,0.329,0.607,0.213
352613,0.579,0.765,0.325
37018,0.459,0.545,0.376
37028,NA,NA,NA
903108,0.322,0.598,0.234
37031,NA,NA,NA
29506,0.436,0.589,0.336
36656,0.277,0.485,0.202
36655,0.277,0.485,0.202
36223,0.404,0.687,0.199
36636,0.358,0.598,0.218
36408,0.295,0.423,0.201
36191,0.313,0.487,0.239
9265,0.35,0.605,0.157
29552,0.354,0.534,0.267
36457,0.404,0.687,0.199
36254,0.319,0.478,0.224
36676,0.346,0.576,0.205
36551,0.257,0.456,0.207
36719,0.275,0.423,0.182
36903,0.298,0.355,0.184
36260,0.322,0.53,0.21
36286,0.322,0.507,0.219
36284,0.322,0.507,0.219
36635,0.357,0.595,0.215
36398,0.238,0.348,0.183
36390,0.207,0.263,0.159
36471,0.202,0.335,0.131
29459,0.454,0.583,0.363
36871,0.418,0.638,0.259
36419,0.237,0.387,0.168
29982,0.377,0.469,0.284
36434,0.309,0.471,0.142
36339,0.442,0.702,0.236
40806,0.439,0.641,0.351
40839,0.374,0.435,0.309
36965,0.493,0.623,0.414
642,0.323,0.625,0.15
555556064,0.358,0.74,0.214
555556051,0.397,0.791,0.238
5166,0.355,0.603,0.186
36560,0.2,0.34,0.145
36561,0.234,0.42,0.174
29542,0.539,0.728,0.388
36557,0.316,0.535,0.167
40777,0.436,0.623,0.339
342662,0.403,0.718,0.258
36169,0.477,0.701,0.329
40816,0.5,0.673,0.375
29498,0.475,0.682,0.387
36323,0.331,0.467,0.236
36627,0.343,0.622,0.235
26447,0.349,0.607,0.174
722,0.49,0.683,0.344
300879,0.534,0.708,0.378
36463,0.35,0.638,0.17
36365,0.218,0.333,0.159
28581,0.366,0.66,0.187
13749,0.464,0.68,0.264
555542456,NA,NA,NA
36441,0.305,0.462,0.16
36317,0.335,0.479,0.24
28576,0.359,0.61,0.178
36376,0.248,0.4,0.171
300932,0.474,0.666,0.363
29066,0.495,0.622,0.355
36300,0.29,0.457,0.234
29545,0.505,0.706,0.355
36283,0.322,0.507,0.219
36203,0.386,0.608,0.237
36460,0.392,0.711,0.188
36298,0.29,0.457,0.234
26524,0.312,0.543,0.177
36217,0.399,0.723,0.214
36911,0.335,0.396,0.176
36186,0.319,0.47,0.232
36915,0.429,0.554,0.329
36882,0.434,0.649,0.305
36883,0.434,0.649,0.305
36888,0.416,0.625,0.304
36917,0.339,0.442,0.293
36916,0.339,0.442,0.293
36874,0.375,0.619,0.271
36897,0.339,0.442,0.293
36876,0.434,0.649,0.305
36884,0.428,0.637,0.289
36890,0.39,0.612,0.273
354002,0.448,0.575,0.355
352631,0.606,0.823,0.294
11599,0.399,0.597,0.27
36800,0.399,0.597,0.27
36255,0.322,0.507,0.219
36220,0.39,0.759,0.204
36500,0.324,0.521,0.15
29460,0.313,0.44,0.256
36605,0.409,0.636,0.179
40851,0.458,0.629,0.396
40866,0.439,0.641,0.351
29384,0.28,0.34,0.206
37159,0.399,0.571,0.294
29388,0.313,0.468,0.189
36895,0.428,0.637,0.289
36334,0.423,0.666,0.224
36449,0.32,0.514,0.159
669,0.309,0.557,0.197
36215,0.412,0.702,0.223
29382,0.28,0.34,0.206
37160,0.314,0.541,0.205
36685,0.251,0.335,0.213
36715,0.247,0.502,0.169
29640,0.662,0.775,0.531
724,0.518,0.701,0.4
723,0.394,0.571,0.296
6956,0.323,0.556,0.225
29503,0.531,0.727,0.404
1295,0.575,0.675,0.427
29067,0.554,0.66,0.397
300824,0.501,0.706,0.33
36852,0.388,0.586,0.29
40758,0.467,0.646,0.352
300738,0.324,0.55,0.203
29524,0.362,0.543,0.263
29331,NA,NA,NA
29353,0.342,0.503,0.253
300955,0.567,0.718,0.414
300829,0.513,0.721,0.335
29617,0.405,0.606,0.312
29470,0.416,0.56,0.332
29468,0.461,0.57,0.354
29412,0.28,0.49,0.134
29618,0.377,0.542,0.199
300897,0.47,0.723,0.34
300853,0.52,0.687,0.383
29487,0.374,0.481,0.259
29614,0.516,0.693,0.404
29472,0.516,0.639,0.373
36221,0.39,0.759,0.204
36266,0.386,0.609,0.237
36319,0.319,0.478,0.224
40817,0.477,0.696,0.369
36628,0.343,0.622,0.235
29410,0.493,0.764,0.302
29415,0.391,0.644,0.239
300782,0.352,0.559,0.219
2293,0.466,0.676,0.339
300948,0.37,0.447,0.3
36281,0.322,0.507,0.219
36518,0.301,0.359,0.167
313428,0.362,0.6,0.177
36437,0.32,0.5,0.145
28550,0.375,0.665,0.188
313441,0.315,0.546,0.16
36630,0.383,0.647,0.197
36700,0.303,0.578,0.138
26525,0.325,0.488,0.143
300809,0.397,0.621,0.309
36707,0.21,0.266,0.164
36393,0.314,0.488,0.24
342477,0.217,0.269,0.141
26448,0.358,0.635,0.182
37164,0.335,0.567,0.185
303938,0.408,0.719,0.179
28555,0.302,0.465,0.163
5178,0.478,0.609,0.348
300872,0.526,0.721,0.336
40831,NA,NA,NA
555556050,0.367,0.701,0.22
555556063,0.349,0.713,0.209
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.432,0.726,0.238
36206,0.443,0.739,0.255
300964,NA,NA,NA
36904,0.298,0.355,0.184
36467,0.255,0.43,0.136
29509,0.37,0.447,0.3
36910,0.358,0.427,0.191
317286,0.303,0.486,0.207
28565,0.376,0.61,0.213
300947,0.391,0.51,0.31
29635,0.467,0.661,0.377
555556059,0.379,0.584,0.2
555556055,0.376,0.565,0.199
20175,0.575,0.675,0.427
36668,0.297,0.455,0.202
29973,0.419,0.516,0.341
36677,0.32,0.502,0.204
5173,0.372,0.437,0.309
36663,0.271,0.464,0.198
36951,0.465,0.588,0.398
2580,0.576,0.87,0.348
865,0.576,0.87,0.348
28557,0.401,0.723,0.216
29637,0.567,0.718,0.414
109037,0.536,0.754,0.335
2290,0.536,0.754,0.335
300930,0.512,0.714,0.395
36954,0.465,0.588,0.398
40784,0.424,0.635,0.334
36963,0.516,0.631,0.452
40852,0.378,0.462,0.316
40682,0.458,0.629,0.396
29448,0.363,0.605,0.214
40889,0.411,0.644,0.315
40787,0.437,0.647,0.329
36166,0.459,0.687,0.312
40785,0.414,0.647,0.321
40786,0.414,0.647,0.321
28525,0.383,0.687,0.177
40872,0.419,0.629,0.311
40807,0.455,0.634,0.356
36960,0.457,0.594,0.385
26526,0.336,0.574,0.202
300877,0.447,0.592,0.301
36762,0.335,0.596,0.243
36697,0.331,0.614,0.139
40683,0.458,0.631,0.394
37029,0.423,0.49,0.356
36660,0.271,0.466,0.199
36678,0.346,0.576,0.205
36671,0.297,0.455,0.202
29560,0.326,0.559,0.204
40684,0.436,0.621,0.368
300790,0.369,0.569,0.243
300961,NA,NA,NA
902741,0.317,0.482,0.193
36808,0.386,0.563,0.293
37013,0.399,0.478,0.296
36986,0.402,0.47,0.325
37033,0.468,0.518,0.374
36744,0.393,0.638,0.245
37015,0.471,0.563,0.384
37020,0.506,0.607,0.437
26453,0.596,0.707,0.502
40808,0.474,0.644,0.363
303958,0.596,0.707,0.502
303957,0.596,0.707,0.502
29999,NA,NA,NA
40735,0.458,0.629,0.396
40685,0.469,0.663,0.383
300775,0.325,0.495,0.184
36804,0.417,0.6,0.299
36878,0.417,0.597,0.326
26514,0.369,0.556,0.265
36758,0.335,0.582,0.239
37038,0.407,0.602,0.275
36786,0.33,0.497,0.228
300921,0.58,0.732,0.416
40778,0.504,0.686,0.372
36791,0.348,0.544,0.249
36827,0.346,0.484,0.254
36950,0.457,0.594,0.385
36880,0.418,0.627,0.316
36829,0.339,0.485,0.275
36831,0.349,0.478,0.292
36830,0.339,0.485,0.275
37019,0.506,0.607,0.437
36991,0.37,0.507,0.304
903110,0.518,0.63,0.454
36939,0.457,0.594,0.385
36961,0.49,0.589,0.436
36999,0.518,0.63,0.454
36946,0.469,0.608,0.386
7838,0.405,0.478,0.337
36978,0.405,0.478,0.337
37036,0.411,0.546,0.324
36767,0.34,0.548,0.238
867,0.424,0.548,0.335
36966,0.505,0.632,0.417
36868,0.368,0.561,0.269
36936,0.465,0.571,0.399
36983,0.424,0.52,0.362
36850,0.358,0.548,0.28
36849,0.358,0.548,0.28
36942,0.452,0.586,0.381
7465,0.373,0.433,0.292
36979,0.373,0.433,0.292
300796,0.355,0.564,0.242
36879,0.418,0.627,0.316
36856,0.368,0.561,0.269
36863,0.445,0.639,0.344
36578,0.316,0.465,0.19
36994,NA,NA,NA
36798,0.363,0.529,0.237
36796,0.363,0.529,0.237
26625,0.319,0.483,0.191
352625,0.576,0.777,0.287
36797,0.363,0.529,0.237
36766,0.317,0.494,0.215
36987,0.371,0.439,0.276
36943,0.431,0.567,0.359
36811,0.415,0.571,0.323
36787,0.33,0.497,0.228
36799,0.33,0.463,0.217
36971,0.365,0.452,0.277
36820,0.356,0.46,0.278
40867,0.504,0.686,0.372
40779,0.499,0.682,0.37
36833,0.412,0.502,0.348
36976,0.399,0.463,0.326
40687,0.478,0.648,0.364
40686,0.456,0.632,0.388
40868,0.437,0.647,0.329
36855,0.369,0.567,0.27
5177,0.356,0.568,0.242
40737,0.596,0.707,0.502
40857,0.435,0.571,0.367
40780,0.436,0.622,0.336
36981,0.439,0.572,0.36
7843,0.44,0.574,0.36
36867,0.44,0.574,0.36
36952,0.465,0.588,0.398
300903,0.507,0.715,0.375
36846,0.369,0.566,0.283
36812,0.412,0.572,0.319
36822,0.397,0.544,0.321
36993,0.363,0.47,0.292
36785,0.348,0.544,0.249
36998,0.516,0.631,0.452
37003,0.454,0.515,0.371
37004,0.518,0.63,0.454
36848,0.358,0.548,0.28
36975,0.399,0.463,0.326
36810,0.422,0.602,0.289
36881,0.418,0.627,0.316
1250,0.504,0.66,0.374
6955,0.313,0.519,0.218
300747,0.31,0.578,0.197
37169,0.436,0.546,0.34
5162,0.41,0.608,0.261
6954,0.274,0.425,0.166
28540,0.367,0.598,0.166
29456,0.416,0.56,0.332
300902,0.503,0.711,0.373
313438,0.387,0.713,0.191
7417,0.385,0.574,0.249
67965,0.504,0.686,0.372
5154,0.504,0.686,0.372
36982,0.439,0.572,0.36
36840,0.425,0.507,0.362
36837,0.434,0.566,0.352
28527,0.358,0.614,0.168
7856,0.409,0.625,0.177
36689,0.41,0.621,0.175
3228,0.338,0.567,0.154
40759,0.472,0.64,0.356
903111,0.42,0.639,0.243
36514,0.29,0.334,0.148
29358,0.276,0.416,0.191
145528,0.494,0.64,0.367
95397,0.34,0.602,0.163
17727,0.392,0.657,0.174
36782,0.373,0.609,0.263
342657,0.467,0.797,0.308
2253,0.32,0.57,0.155
33010,0.313,0.45,0.185
28578,0.404,0.651,0.205
29465,0.4,0.522,0.278
29466,0.291,0.402,0.252
28535,0.372,0.582,0.197
29378,0.367,0.54,0.263
300882,0.513,0.694,0.373
26543,0.376,0.655,0.176
26527,0.318,0.502,0.163
40688,0.435,0.628,0.365
300965,NA,NA,NA
300731,0.347,0.516,0.198
40809,0.439,0.641,0.351
40810,0.478,0.648,0.364
40739,0.444,0.636,0.366
40869,0.439,0.641,0.351
29421,0.374,0.615,0.208
36626,0.343,0.622,0.235
40880,0.396,0.619,0.306
26528,0.334,0.533,0.161
36572,0.319,0.534,0.197
36421,0.237,0.387,0.168
36293,0.289,0.448,0.24
36310,0.336,0.493,0.246
36299,0.29,0.457,0.234
36544,0.297,0.365,0.176
36515,0.297,0.365,0.176
36546,0.198,0.259,0.156
36608,0.295,0.423,0.201
36188,0.319,0.47,0.232
36373,0.202,0.275,0.152
36569,0.33,0.553,0.206
36666,0.198,0.259,0.156
36333,0.376,0.547,0.229
36528,0.19,0.266,0.147
29638,0.401,0.565,0.28
29515,0.547,0.717,0.405
26501,0.355,0.617,0.174
26544,0.375,0.647,0.175
902838,0.392,0.788,0.154
95398,0.423,0.58,0.302
17367,0.371,0.527,0.242
36537,0.195,0.288,0.133
36584,0.354,0.605,0.216
36675,0.392,0.59,0.207
36563,0.205,0.315,0.143
36558,0.205,0.315,0.143
36242,0.378,0.634,0.235
33046,0.467,0.797,0.308
317051,0.349,0.583,0.244
67985,NA,NA,NA
67986,0.317,0.371,0.181
36902,0.273,0.343,0.238
2288,0.606,0.879,0.33
36579,0.303,0.497,0.194
36908,0.368,0.444,0.19
36315,0.335,0.479,0.24
36305,0.29,0.457,0.234
36308,0.29,0.457,0.234
36547,0.197,0.256,0.155
36330,0.271,0.411,0.215
36399,0.232,0.32,0.175
28528,0.39,0.716,0.187
352628,0.616,0.836,0.339
37170,0.333,0.57,0.21
3225,0.471,0.691,0.26
36337,0.423,0.666,0.224
36287,0.318,0.516,0.217
29398,0.31,0.453,0.226
555556054,0.574,0.748,0.413
342672,0.347,0.59,0.245
300750,0.342,0.493,0.182
29395,0.295,0.434,0.212
7870,0.294,0.468,0.15
36455,0.313,0.505,0.155
300719,0.313,0.505,0.155
37002,0.454,0.515,0.371
29620,0.342,0.493,0.182
36312,0.333,0.478,0.241
36658,0.282,0.459,0.199
36341,0.427,0.697,0.246
29632,0.49,0.707,0.373
10732,0.39,0.553,0.296
26450,0.389,0.579,0.317
7409,0.319,0.424,0.222
33149,0.475,0.558,0.402
40873,0.411,0.622,0.307
29596,0.51,0.714,0.378
36702,0.256,0.464,0.141
29629,0.525,0.728,0.352
29530,0.538,0.707,0.408
26458,NA,NA,NA
29454,0.416,0.56,0.332
29527,0.477,0.682,0.378
555558302,0.361,0.775,0.157
36026,0.292,0.402,0.206
303947,0.3,0.552,0.193
29366,0.334,0.489,0.219
300841,0.278,0.326,0.177
29399,0.31,0.453,0.226
36625,0.358,0.579,0.196
5151,0.467,0.615,0.396
36601,0.241,0.395,0.173
36873,0.418,0.626,0.261
36887,0.434,0.649,0.305
36775,0.354,0.542,0.227
300868,0.378,0.459,0.312
36489,0.281,0.408,0.142
36249,0.312,0.495,0.188
36273,0.313,0.476,0.218
36681,0.346,0.576,0.205
36276,0.322,0.53,0.21
36332,0.319,0.47,0.232
555556062,0.411,0.78,0.217
29337,0.294,0.37,0.215
29547,0.363,0.589,0.232
29426,0.292,0.46,0.206
352633,0.599,0.826,0.291
29985,0.434,0.523,0.354
3229,0.348,0.593,0.154
5165,0.359,0.618,0.191
303949,0.374,0.631,0.204
37172,0.324,0.55,0.203
37173,0.273,0.441,0.175
300767,0.323,0.539,0.233
26546,0.332,0.535,0.161
26547,0.334,0.533,0.161
28556,0.321,0.5,0.16
67824,0.367,0.635,0.161
28541,0.345,0.596,0.17
352609,0.539,0.731,0.36
36780,0.357,0.531,0.221
29437,0.253,0.389,0.199
36756,0.34,0.594,0.245
352607,0.52,0.703,0.369
29496,0.436,0.571,0.342
36891,0.405,0.62,0.217
28529,0.369,0.671,0.162
37176,0.312,0.435,0.18
29423,0.293,0.437,0.216
300727,0.337,0.493,0.2
300842,0.44,0.678,0.31
28566,0.39,0.716,0.187
29349,0.305,0.363,0.209
313425,0.388,0.622,0.212
3213,0.396,0.804,0.211
40870,0.431,0.64,0.327
36866,0.404,0.572,0.321
40788,0.388,0.589,0.302
317287,0.336,0.494,0.248
29376,0.333,0.489,0.221
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.47,0.666,0.386
40760,0.483,0.684,0.376
303961,0.418,0.583,0.355
40818,0.453,0.607,0.372
40820,0.425,0.572,0.364
29566,0.386,0.653,0.281
40821,0.475,0.682,0.387
342660,0.591,0.857,0.386
36529,0.248,0.296,0.148
36893,0.344,0.586,0.247
40740,0.471,0.608,0.399
40690,0.458,0.629,0.396
36168,0.449,0.711,0.263
36771,0.358,0.577,0.263
300914,0.504,0.719,0.375
303924,0.434,0.523,0.354
342470,0.46,0.653,0.323
29438,0.372,0.607,0.204
5003,0.42,0.578,0.308
721,0.417,0.573,0.306
40875,0.444,0.64,0.324
40874,0.468,0.643,0.35
36898,0.337,0.451,0.249
36524,0.19,0.266,0.147
555556060,0.383,0.797,0.21
8516,0.401,0.506,0.324
2331,0.387,0.659,0.182
903024,0.536,0.754,0.335
555547524,0.536,0.754,0.335
36388,0.211,0.264,0.163
29451,0.286,0.394,0.214
303946,0.339,0.61,0.201
62085,NA,NA,NA
300845,0.517,0.667,0.362
40842,0.449,0.597,0.369
40822,0.434,0.57,0.359
40843,0.375,0.44,0.308
303962,0.453,0.656,0.362
40764,0.454,0.658,0.361
40823,0.425,0.63,0.338
40824,0.425,0.63,0.338
40825,0.425,0.63,0.338
300946,0.374,0.448,0.299
26530,0.318,0.502,0.163
36180,0.355,0.501,0.255
36256,0.322,0.507,0.219
36519,0.301,0.359,0.167
37001,0.441,0.51,0.374
39873,0.441,0.51,0.374
33018,0.317,0.545,0.228
33019,0.317,0.545,0.228
37179,0.442,0.59,0.265
37180,0.304,0.434,0.171
29631,0.501,0.708,0.373
29613,0.517,0.71,0.38
28543,0.379,0.683,0.195
36576,0.285,0.409,0.167
300874,0.526,0.721,0.336
37181,0.423,0.577,0.276
37182,0.423,0.58,0.302
29450,0.28,0.34,0.206
29572,0.507,0.646,0.353
555556053,0.418,0.608,0.317
29628,0.315,0.486,0.18
29619,0.342,0.493,0.182
555556052,0.431,0.591,0.331
29386,0.286,0.394,0.214
300748,0.342,0.493,0.182
40765,0.453,0.656,0.362
28554,0.377,0.689,0.177
28530,0.383,0.687,0.177
10741,0.456,0.562,0.369
26515,0.386,0.598,0.27
2341,0.423,0.58,0.302
29407,0.369,0.623,0.237
36495,0.273,0.379,0.143
8515,0.368,0.489,0.277
40858,0.47,0.666,0.386
28531,0.39,0.716,0.187
300876,0.503,0.682,0.369
40855,0.453,0.607,0.372
28548,0.425,0.7,0.241
33020,0.349,0.573,0.243
313422,0.372,0.609,0.211
6952,0.28,0.481,0.152
36290,0.313,0.488,0.24
36384,0.221,0.274,0.167
36366,0.202,0.275,0.152
36329,0.254,0.371,0.201
36634,0.411,0.644,0.209
28544,0.357,0.611,0.176
36733,0.277,0.485,0.202
36753,0.358,0.598,0.218
36479,0.321,0.535,0.141
26531,0.279,0.487,0.149
36259,0.322,0.53,0.21
36385,0.222,0.288,0.165
28558,0.379,0.697,0.199
36596,0.334,0.61,0.233
300798,0.401,0.574,0.258
36941,0.431,0.569,0.357
37022,0.506,0.607,0.437
7846,0.444,0.609,0.361
36940,0.435,0.567,0.363
36933,0.442,0.575,0.36
36889,0.425,0.631,0.277
36937,0.465,0.571,0.399
36870,0.418,0.638,0.259
36996,0.371,0.439,0.276
36864,0.421,0.586,0.323
37024,0.506,0.607,0.437
36252,0.319,0.478,0.224
37017,0.471,0.563,0.384
36967,0.505,0.632,0.417
37006,0.506,0.605,0.437
36956,0.505,0.632,0.417
37007,0.483,0.609,0.418
